timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
30.374,0.00000,0.99998,0.00000,1,5.3469,-0.0000,0.33327,0.00879,5236.0,0.0,5.7078,12.6588,22.6652,139.3530,90.3848,76.9408,71.3040,67.0184,64.2653,61.7341,59.3989,57.2383,54.4712,51.6282,47.0493,39.9134,30.9407,22.7095,11.2149,5.3139,5.3140,6.3709,6.3709,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.393,0.00000,0.99998,0.00000,1,6.2212,-0.0001,0.33322,0.00879,5236.0,0.0,5.7082,12.6613,22.6911,139.2790,90.3372,76.9003,71.2664,66.9832,64.2315,61.7016,59.3676,57.2081,54.4426,51.6011,47.0245,39.8932,30.9276,22.7030,11.2146,6.0755,6.0755,7.4344,7.4344,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.414,0.00000,0.99998,0.00000,1,7.0854,-0.0001,0.33316,0.00879,5236.0,0.0,5.7087,12.6642,22.7210,139.1960,90.2826,76.8540,71.2234,66.9427,64.1926,61.6643,59.3317,57.1736,54.4095,51.5699,46.9960,39.8701,30.9127,22.6954,11.2141,6.7999,6.7997,8.6666,8.6666,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.434,0.00000,0.94383,0.00000,1,7.9392,-0.0001,0.33310,0.00879,5236.0,0.0,5.7092,12.6675,22.7548,139.1010,90.2210,76.8017,71.1748,66.8973,64.1489,61.6222,59.2913,57.1345,54.3726,51.5349,46.9640,39.8437,30.8958,22.6869,11.2136,7.3529,7.3524,10.1334,10.1334,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.452,0.00000,0.85287,0.00000,1,8.7820,-0.0001,0.33303,0.00879,5236.0,0.0,5.7098,12.6713,22.7932,138.9960,90.1531,76.7435,71.1210,66.8464,64.1005,61.5757,59.2466,57.0915,54.3313,51.4958,46.9284,39.8147,30.8770,22.6774,11.2130,7.8453,7.8451,11.0808,11.0808,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.539,0.00000,0.98212,0.00000,1,9.6039,-0.0001,0.33296,0.00879,5236.0,0.0,5.7105,12.6755,22.8351,138.8810,90.0781,76.6800,71.0619,66.7909,64.0472,61.5245,59.1974,57.0440,54.2863,51.4531,46.8896,39.7828,30.8565,22.6670,11.2124,8.4590,8.4589,11.0483,11.0483,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.541,0.00000,0.82418,0.00000,1,10.4135,-0.0001,0.33288,0.00879,5236.0,0.0,5.7112,12.6800,22.8818,138.7550,89.9968,76.6106,70.9978,66.7306,63.9893,61.4689,59.1438,56.9925,54.2372,51.4066,46.8471,39.7483,30.8340,22.6556,11.2117,9.2008,9.2008,12.5798,12.5798,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.542,0.00000,0.99998,0.00000,1,11.2188,-0.0001,0.33279,0.00879,5236.0,0.0,5.7119,12.6852,22.9327,138.6200,89.9087,76.5355,70.9282,66.6653,63.9266,61.4086,59.0859,56.9366,54.1841,51.3564,46.8012,39.7107,30.8097,22.6433,11.2110,10.0476,10.0476,12.2515,12.2515,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.544,0.00000,0.87901,0.00000,1,12.0238,-0.0001,0.33270,0.00879,5236.0,0.0,5.7127,12.6907,22.9886,138.4730,89.8141,76.4548,70.8535,66.5950,63.8593,61.3441,59.0237,56.8766,54.1271,51.3020,46.7520,39.6703,30.7836,22.6299,11.2102,10.8973,10.8973,14.0022,14.0022,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.554,0.00000,0.99998,0.00000,1,12.9138,-0.0001,0.33258,0.00879,5236.0,0.0,5.7137,12.6974,23.0553,138.3020,89.7021,76.3597,70.7652,66.5122,63.7797,61.2676,58.9501,56.8056,54.0598,51.2382,46.6937,39.6228,30.7527,22.6142,11.2092,11.8780,11.8780,14.3091,14.3091,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
30.574,0.00000,0.81809,0.00000,1,13.7342,-0.0001,0.33247,0.00879,5236.0,0.0,5.7146,12.7041,23.1215,138.1340,89.5937,76.2670,70.6797,66.4315,63.7025,61.1936,58.8787,56.7368,53.9941,51.1760,46.6371,39.5763,30.7226,22.5988,11.2083,12.5854,12.5854,15.9949,15.9949,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
