timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
366.243,0.00000,0.99998,0.00000,1,5.4654,-0.0016,0.33329,0.00879,5236.0,0.0,5.7076,12.6571,22.6448,139.4130,90.4237,76.9736,71.3345,67.0472,64.2928,61.7603,59.4243,57.2627,54.4943,51.6501,47.0692,39.9297,30.9512,22.7147,11.2152,4.9403,4.4579,6.6761,6.6761,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.265,0.00000,0.99998,0.00000,1,6.3111,-0.0017,0.33325,0.00879,5236.0,0.0,5.7080,12.6596,22.6710,139.3380,90.3749,76.9322,71.2961,67.0112,64.2584,61.7272,59.3925,57.2319,54.4652,51.6226,47.0440,39.9091,30.9378,22.7080,11.2148,5.8521,5.4895,7.8951,7.8951,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.282,0.00000,0.97472,0.00000,1,7.1314,-0.0003,0.33319,0.00880,5236.0,0.0,5.7085,12.6627,22.7020,139.2460,90.3171,76.8836,71.2509,66.9687,64.2178,61.6884,59.3550,57.1959,54.4309,51.5901,47.0146,39.8852,30.9223,22.7001,11.2143,6.8985,6.5746,9.3628,9.3628,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.301,0.00000,0.89428,0.00000,1,7.9533,-0.0000,0.33313,0.00879,5236.0,0.0,5.7090,12.6658,22.7351,139.1570,90.2578,76.8327,71.2037,66.9243,64.1749,61.6472,59.3153,57.1578,54.3944,51.5556,46.9831,39.8593,30.9057,22.6918,11.2138,7.6680,7.6046,10.6648,10.6648,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.320,0.00000,0.95223,0.00000,1,8.7814,0.0009,0.33306,0.00879,5236.0,0.0,5.7096,12.6694,22.7727,139.0540,90.1899,76.7750,71.1502,66.8739,64.1266,61.6010,59.2707,57.1147,54.3537,51.5168,46.9475,39.8303,30.8870,22.6823,11.2132,8.2671,8.4062,11.0754,11.0754,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.342,0.00000,0.84407,0.00000,1,9.6128,0.0006,0.33298,0.00879,5236.0,0.0,5.7102,12.6734,22.8144,138.9430,90.1169,76.7125,71.0920,66.8191,64.0742,61.5504,59.2221,57.0679,54.3088,51.4746,46.9089,39.7987,30.8667,22.6721,11.2126,8.7995,9.0216,12.1901,12.1901,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.360,0.00000,0.98906,0.00000,1,10.4419,0.0003,0.33290,0.00879,5236.0,0.0,5.7109,12.6781,22.8606,138.8170,90.0353,76.6430,71.0277,66.7587,64.0162,61.4945,59.1685,57.0162,54.2597,51.4278,46.8665,39.7640,30.8441,22.6607,11.2119,9.3810,9.5783,12.0343,12.0343,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.383,0.00000,0.81286,0.00000,1,11.2633,0.0000,0.33281,0.00879,5236.0,0.0,5.7117,12.6831,22.9117,138.6800,89.9464,76.5673,70.9576,66.6929,63.9530,61.4340,59.1101,56.9599,54.2063,51.3772,46.8203,39.7262,30.8197,22.6483,11.2112,10.0873,10.2018,13.5802,13.5802,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.401,0.00000,0.99998,0.00000,1,12.0792,-0.0001,0.33272,0.00879,5236.0,0.0,5.7125,12.6887,22.9675,138.5330,89.8509,76.4860,70.8823,66.6218,63.8851,61.3689,59.0474,56.8995,54.1488,51.3227,46.7706,39.6855,30.7933,22.6349,11.2104,10.8793,10.9311,13.0569,13.0569,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
366.422,0.00000,0.87257,0.00000,1,12.9685,-0.0002,0.33260,0.00879,5236.0,0.0,5.7135,12.6955,23.0348,138.3570,89.7379,76.3897,70.7932,66.5382,63.8048,61.2916,58.9733,56.8279,54.0808,51.2581,46.7119,39.6376,30.7622,22.6190,11.2094,11.8167,11.7893,14.9401,14.9401,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
