timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
184.401,0.00000,0.90097,0.00000,1,6.3813,0.33327,0.00894,5236.0,0.0,5.7087,12.6650,22.6979,139.1240,90.2867,76.8691,71.2421,66.9637,64.2147,61.6872,59.3555,57.1978,54.4344,51.5950,47.0215,39.8921,30.9258,22.7008,11.2133
184.500,0.00000,0.89259,0.00000,1,10.4849,0.33292,0.00894,5236.0,0.0,5.7117,12.6839,22.8909,138.5960,89.9428,76.5763,70.9705,66.7083,63.9698,61.4520,59.1290,56.9797,54.2268,51.3984,46.8423,39.7456,30.8312,22.6529,11.2104
184.601,0.00000,0.89355,0.00000,1,14.5413,0.33239,0.00894,5236.0,0.0,5.7162,12.7153,23.2036,137.7950,89.4228,76.1336,70.5602,66.3225,63.6001,61.0967,58.7872,56.6502,53.9133,51.1012,46.5713,39.5239,30.6875,22.5796,11.2059
184.701,0.00000,0.99021,0.00000,2,16.3204,0.33173,0.00894,5236.0,0.0,5.7218,12.7590,23.6333,136.7990,88.7757,75.5825,70.0494,65.8425,63.1395,60.6543,58.3616,56.2399,53.5229,50.7312,46.2340,39.2474,30.5075,22.4865,11.2004
184.804,0.00000,0.99982,0.00000,2,19.5336,0.33099,0.00895,5236.0,0.0,5.7282,12.8150,24.1809,135.6680,88.0440,74.9601,69.4728,65.3005,62.6200,60.1553,57.8815,55.7774,53.0828,50.3141,45.8540,38.9352,30.3029,22.3792,11.1941
184.903,0.00000,1.00000,0.00000,2,22.8137,0.33011,0.00895,5236.0,0.0,5.7357,12.8903,24.9363,134.3390,87.1818,74.2259,68.7923,64.6609,62.0070,59.5662,57.3146,55.2310,52.5629,49.8213,45.4050,38.5653,30.0591,22.2493,11.1867
185.002,0.00000,1.00000,0.00000,2,26.0992,0.32910,0.00895,5236.0,0.0,5.7444,12.9901,26.0069,132.8050,86.1863,73.3782,68.0067,63.9227,61.2987,58.8859,56.6602,54.6004,51.9627,49.2522,44.8863,38.1368,29.7748,22.0952,11.1756
185.103,0.00000,1.00000,0.00000,2,29.4452,0.32792,0.00895,5236.0,0.0,5.7545,13.1241,27.6725,131.0270,85.0322,72.3960,67.0963,63.0669,60.4780,58.0977,55.9017,53.8694,51.2671,48.5931,44.2857,37.6389,29.4419,21.9113,11.1578
185.203,0.00000,1.00000,0.00000,2,32.7209,0.32663,0.00895,5236.0,0.0,5.7655,13.2954,30.7753,129.0750,83.7664,71.3181,66.0976,62.1282,59.5780,57.2330,55.0696,53.0678,50.5040,47.8697,43.6265,37.0907,29.0720,21.7030,11.1323
185.303,0.00000,1.00000,0.00000,2,35.9916,0.32521,0.00895,5236.0,0.0,5.7778,13.5162,200.0000,126.9190,82.3672,70.1273,64.9938,61.0909,58.5832,56.2774,54.1502,52.1817,49.6608,47.0706,42.8983,36.4823,28.6581,21.4651,11.0969
185.404,0.00000,1.00000,0.00000,2,39.2541,0.32365,0.00895,5236.0,0.0,5.7937,13.7996,200.0000,124.5610,80.8371,68.8242,63.7862,59.9555,57.4944,55.2317,53.1440,51.2119,48.7381,46.1960,42.1010,35.8136,28.1988,21.1957,11.0498
185.503,0.00000,1.00000,0.00000,2,42.5158,0.32195,0.00895,5236.0,0.0,5.8228,14.1618,200.0000,121.9970,79.1735,67.4078,62.4735,58.7215,56.3114,54.0950,52.0502,50.1583,47.7350,45.2453,41.2345,35.0835,27.6925,20.8925,10.9886
185.603,0.00000,0.95859,0.00000,2,45.8617,0.32012,0.00897,5685.6,0.0,5.8692,14.6259,200.0000,119.2090,77.3686,65.8720,61.0505,57.3844,55.0291,52.8634,50.8653,49.0165,46.6487,44.2158,40.2965,34.2897,27.1367,20.5527,10.9110
185.703,0.00000,0.91022,0.00000,2,49.3231,0.31740,0.01074,6126.4,0.0,5.9426,15.2344,200.0000,116.2040,75.4193,64.2128,59.5128,55.9392,53.6433,51.5319,49.5845,47.7821,45.4739,43.1024,39.2818,33.4270,26.5236,20.1678,10.8098
185.803,0.00000,0.43527,0.00000,2,52.5647,0.31376,0.02007,6944.5,0.0,6.0361,16.0019,200.0000,113.0180,73.3484,62.4489,57.8778,54.4021,52.1691,50.1157,48.2217,46.4688,44.2240,41.9173,38.2018,32.5077,25.8636,19.7479,10.6921
185.904,0.00000,0.85355,0.00000,2,55.9422,0.30747,0.02998,6927.2,0.0,6.1600,16.9979,200.0000,109.6320,71.1481,60.5752,56.1409,52.7693,50.6033,48.6115,46.7740,45.0739,42.8963,40.6588,37.0546,31.5314,25.1517,19.2860,10.5509
186.002,0.00000,0.74482,0.00000,2,59.5763,0.29804,0.04049,7436.6,0.0,6.3208,18.3186,200.0000,106.0710,68.8235,58.5926,54.3024,51.0401,48.9446,47.0176,45.2400,43.5951,41.4885,39.3239,35.8377,30.4948,24.3834,18.7780,10.3829
186.112,0.00000,0.97410,0.00000,3,61.3415,0.28386,0.05247,5618.9,0.0,6.5419,20.2888,200.0000,101.9930,66.1662,56.3277,52.2024,49.0657,47.0506,45.1978,43.4886,41.9069,39.8816,37.8006,34.4487,29.3122,23.4926,18.1778,10.1695
186.220,0.00000,0.99952,0.00000,3,64.3543,0.26508,0.06504,6186.8,0.0,6.8194,23.2297,200.0000,97.6937,63.3702,53.9459,49.9942,46.9897,45.0597,43.2850,41.6480,40.1332,38.1932,36.2001,32.9897,28.0703,22.5412,17.5247,9.9210
