timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
143.301,0.00000,0.99585,0.00000,1,6.2002,0.33316,0.00862,5236.0,0.0,5.7077,12.6553,22.6577,139.5360,90.4450,76.9784,71.3336,67.0427,64.2859,61.7517,59.4140,57.2513,54.4815,51.6363,47.0537,39.9154,30.9429,22.7118,11.2160
143.401,0.00000,0.89697,0.00000,1,10.3312,0.33283,0.00861,5236.0,0.0,5.7105,12.6735,22.8440,139.0250,90.1114,76.6937,71.0692,66.7941,64.0477,61.5227,59.1936,57.0385,54.2793,51.4442,46.8785,39.7722,30.8506,22.6652,11.2133
143.502,0.00000,0.89384,0.00000,1,14.3829,0.33233,0.00861,5236.0,0.0,5.7148,12.7042,23.1500,138.2280,89.5961,76.2552,70.6630,66.4121,63.6816,61.1711,58.8554,56.7127,53.9692,51.1505,46.6107,39.5531,30.7086,22.5927,11.2090
143.604,0.00000,0.97674,0.00000,2,16.9506,0.33169,0.00861,5264.2,0.0,5.7203,12.7481,23.5812,137.2160,88.9392,75.6965,70.1452,65.9252,63.2148,60.7227,58.4240,56.2972,53.5735,50.7755,46.2691,39.2729,30.5261,22.4984,11.2036
143.704,0.00000,0.99957,0.00000,2,19.5124,0.33097,0.00861,5236.0,0.0,5.7264,12.8032,24.1216,136.0970,88.2122,75.0772,69.5713,65.3860,62.6974,60.2257,57.9458,55.8361,53.1348,50.3595,45.8900,38.9612,30.3221,22.3915,11.1977
143.803,0.00000,0.99999,0.00000,2,22.7974,0.33013,0.00861,5236.0,0.0,5.7336,12.8777,24.8673,134.7670,87.3503,74.3434,68.8911,64.7468,62.0847,59.6371,57.3795,55.2903,52.6155,49.8673,45.4415,38.5916,30.0786,22.2619,11.1905
143.905,0.00000,1.00000,0.00000,2,26.0810,0.32915,0.00861,5236.0,0.0,5.7420,12.9767,25.9214,133.2310,86.3543,73.4959,68.1060,64.0088,61.3770,58.9574,56.7253,54.6601,52.0158,49.2990,44.9236,38.1636,29.7945,22.1080,11.1796
144.004,0.00000,1.00000,0.00000,2,29.4278,0.32802,0.00861,5236.0,0.0,5.7517,13.1098,27.5539,131.4500,85.2004,72.5140,67.1960,63.1533,60.5568,58.1694,55.9673,53.9299,51.3207,48.6403,44.3232,37.6660,29.4618,21.9243,11.1620
144.105,0.00000,1.00000,0.00000,2,32.7032,0.32678,0.00861,5236.0,0.0,5.7623,13.2798,30.5361,129.4950,83.9344,71.4363,66.1976,62.2153,59.6571,57.3054,55.1360,53.1285,50.5583,47.9177,43.6649,37.1180,29.0923,21.7164,11.1367
144.205,0.00000,1.00000,0.00000,2,35.9740,0.32541,0.00861,5236.0,0.0,5.7740,13.4992,200.0000,127.3360,82.5352,70.2458,65.0942,61.1781,58.6628,56.3501,54.2169,52.2433,49.7157,47.1190,42.9371,36.5101,28.6787,21.4788,11.1016
144.307,0.00000,1.00000,0.00000,2,39.2369,0.32391,0.00861,5236.0,0.0,5.7895,13.7805,200.0000,124.9750,81.0044,68.9429,63.8869,60.0434,57.5745,55.3049,53.2113,51.2740,48.7934,46.2450,42.1406,35.8417,28.2198,21.2097,11.0547
144.405,0.00000,1.00000,0.00000,2,42.4982,0.32228,0.00861,5236.0,0.0,5.8182,14.1406,200.0000,122.4080,79.3401,67.5265,62.5744,58.8101,56.3920,54.1687,52.1181,50.2206,47.7912,45.2950,41.2750,35.1121,27.7139,20.9070,10.9938
144.506,0.00000,0.95556,0.00000,2,45.8411,0.32051,0.00863,5687.4,0.0,5.8642,14.6018,200.0000,119.6150,77.5343,65.9906,61.1515,57.4732,55.1103,52.9377,50.9338,49.0796,46.7054,44.2661,40.3377,34.3185,27.1584,20.5676,10.9166
144.604,0.00000,0.91117,0.00000,2,49.3040,0.31787,0.01052,6123.9,0.0,5.9370,15.2066,200.0000,116.6060,75.5852,64.3319,59.6145,56.0286,53.7251,51.6073,49.6537,47.8463,45.5316,43.1537,39.3240,33.4566,26.5459,20.1832,10.8157
144.705,0.27013,0.41179,0.00000,2,52.4371,0.31590,0.00633,6777.2,0.0,5.9276,14.9844,200.0000,132.0840,80.9063,67.8308,62.4638,58.4281,55.8555,53.5037,51.3456,49.3585,46.8276,44.2429,40.1128,33.8627,26.7928,20.3280,10.8404
144.807,0.11417,0.78340,0.00000,2,55.5651,0.32133,-0.02253,6952.8,0.0,5.7061,13.2532,31.8258,199.1690,110.7100,87.0714,78.1886,71.7915,67.8335,64.2939,61.1095,58.2301,54.6330,51.0390,45.4568,37.3634,28.9353,21.6619,11.1773
144.904,0.05013,0.79724,0.00000,2,59.1664,0.33026,-0.03113,7333.9,0.0,5.5819,12.6644,25.9766,200.0000,135.0340,100.8190,88.8381,80.4821,75.4215,70.9651,67.0107,63.4781,59.1226,54.8327,48.2891,39.0517,29.7542,22.1920,11.3433
145.014,0.02342,0.98041,0.00000,3,60.8942,0.34016,-0.02860,5577.9,0.0,5.5122,12.5615,26.0383,200.0000,150.1550,108.2530,94.2514,84.6808,78.9610,73.9702,69.5777,65.6824,60.9157,56.2598,49.2312,39.4568,29.7890,22.2110,11.3979
145.126,0.00000,0.99964,0.00000,3,63.8989,0.34842,-0.02005,6138.6,0.0,5.4891,12.7627,28.0048,200.0000,155.6210,110.2440,95.4294,85.4011,79.4449,74.2711,69.7345,65.7251,60.8361,56.0789,48.9310,39.0579,29.3684,21.9250,11.3740
