timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
34.541,0.00000,0.94659,0.00000,1,7.0987,0.33316,0.00822,5236.0,0.0,5.7054,12.6401,22.5882,140.0970,90.6743,77.1419,71.4726,67.1643,64.3975,61.8539,59.5083,57.3380,54.5596,51.7055,47.1099,39.9579,30.9736,22.7307,11.2204
34.603,0.00000,0.91014,0.00000,1,9.4952,0.33297,0.00822,5236.0,0.0,5.7071,12.6509,22.6993,139.7760,90.4674,76.9665,71.3102,67.0116,64.2511,61.7136,59.3732,57.2080,54.4359,51.5883,47.0032,39.8708,30.9173,22.7023,11.2187
34.665,0.00000,0.87453,0.00000,1,12.0300,0.33271,0.00822,5236.0,0.0,5.7092,12.6658,22.8509,139.3650,90.1995,76.7377,71.0979,66.8122,64.0597,61.5296,59.1963,57.0374,54.2734,51.4341,46.8627,39.7557,30.8429,22.6647,11.2166
34.723,0.00000,0.89967,0.00000,1,14.4185,0.33241,0.00822,5236.0,0.0,5.7119,12.6849,23.0417,138.8620,89.8741,76.4611,70.8420,66.5716,63.8290,61.3081,58.9831,56.8320,54.0779,51.2491,46.6941,39.6177,30.7534,22.6190,11.2141
34.784,0.00000,0.94945,0.00000,2,16.2135,0.33205,0.00822,5249.4,0.0,5.7149,12.7090,23.2791,138.2750,89.4941,76.1377,70.5421,66.2900,63.5589,61.0489,58.7336,56.5915,53.8492,51.0322,46.4965,39.4556,30.6483,22.5650,11.2111
34.844,0.00000,0.99539,0.00000,2,16.7404,0.33169,0.00821,5236.0,0.0,5.7180,12.7358,23.5427,137.6680,89.0997,75.8016,70.2308,65.9973,63.2781,60.7789,58.4738,56.3414,53.6112,50.8066,46.2908,39.2867,30.5382,22.5080,11.2080
34.906,0.00000,0.99958,0.00000,2,18.7572,0.33128,0.00821,5236.0,0.0,5.7214,12.7677,23.8539,136.9980,88.6659,75.4326,69.8885,65.6756,62.9700,60.4829,58.1891,56.0668,53.3499,50.5590,46.0651,39.1013,30.4168,22.4447,11.2046
34.964,0.00000,0.99996,0.00000,2,20.7340,0.33083,0.00821,5236.0,0.0,5.7253,12.8062,24.2311,136.2520,88.1826,75.0213,69.5079,65.3177,62.6269,60.1533,57.8719,55.7615,53.0592,50.2835,45.8141,38.8946,30.2811,22.3730,11.2008
35.024,0.00000,1.00000,0.00000,2,22.6989,0.33033,0.00821,5236.0,0.0,5.7296,12.8521,24.6887,135.4310,87.6514,74.5695,69.0889,64.9241,62.2494,59.7908,57.5231,55.4255,52.7394,49.9806,45.5380,38.6670,30.1312,22.2932,11.1966
35.084,0.00000,1.00000,0.00000,2,24.6706,0.32979,0.00821,5236.0,0.0,5.7342,12.9066,25.2494,134.5360,87.0719,74.0764,68.6322,64.4951,61.8379,59.3955,57.1427,55.0589,52.3907,49.6500,45.2370,38.4183,29.9666,22.2046,11.1911
35.145,0.00000,1.00000,0.00000,2,26.6412,0.32920,0.00821,5236.0,0.0,5.7392,12.9710,25.9476,133.5650,86.4442,73.5422,68.1372,64.0299,61.3922,58.9673,56.7310,54.6620,52.0129,49.2921,44.9109,38.1484,29.7872,22.1070,11.1836
35.206,0.00000,1.00000,0.00000,2,28.6750,0.32855,0.00821,5236.0,0.0,5.7448,13.0496,26.8757,132.4840,85.7442,72.9471,67.5860,63.5118,60.8952,58.4903,56.2719,54.2196,51.5922,48.8932,44.5476,37.8471,29.5859,21.9961,11.1734
35.265,0.00000,1.00000,0.00000,2,30.6416,0.32787,0.00821,5236.0,0.0,5.7506,13.1391,28.0898,131.3620,85.0185,72.3298,67.0139,62.9742,60.3798,57.9950,55.7956,53.7607,51.1554,48.4795,44.1704,37.5339,29.3756,21.8790,11.1607
35.324,0.00000,1.00000,0.00000,2,32.6066,0.32715,0.00821,5236.0,0.0,5.7568,13.2438,29.9167,130.1650,84.2445,71.6713,66.4040,62.4011,59.8304,57.4672,55.2877,53.2716,50.6901,48.0383,43.7686,37.1990,29.1497,21.7516,11.1451
35.387,0.00000,1.00000,0.00000,2,34.5697,0.32638,0.00822,5236.0,0.0,5.7634,13.3658,200.0000,128.8960,83.4226,70.9722,65.7563,61.7923,59.2468,56.9068,54.7483,52.7519,50.1954,47.5698,43.3416,36.8426,28.9079,21.6137,11.1259
35.445,0.00000,1.00000,0.00000,2,36.5310,0.32557,0.00822,5236.0,0.0,5.7703,13.5079,200.0000,127.5510,82.5527,70.2323,65.0705,61.1482,58.6292,56.3135,54.1777,52.2019,49.6722,47.0739,42.8899,36.4645,28.6500,21.4647,11.1027
35.505,0.00000,1.00000,0.00000,2,38.4844,0.32471,0.00822,5236.0,0.0,5.7787,13.6728,200.0000,126.1350,81.6360,69.4523,64.3481,60.4691,57.9780,55.6880,53.5761,51.6222,49.1207,46.5511,42.4136,36.0648,28.3758,21.3043,11.0753
35.565,0.00000,1.00000,0.00000,2,40.4480,0.32381,0.00822,5236.0,0.0,5.7915,13.8642,200.0000,124.6440,80.6710,68.6310,63.5875,59.7542,57.2924,55.0297,52.9427,51.0119,48.5399,46.0006,41.9121,35.6429,28.0848,21.1319,11.0430
35.626,0.00000,1.00000,0.00000,2,42.4023,0.32287,0.00822,5236.0,0.0,5.8097,14.0860,200.0000,123.0790,79.6581,67.7697,62.7889,59.0040,56.5732,54.3388,52.2778,50.3714,47.9304,45.4230,41.3858,35.1989,27.7767,20.9471,11.0054
35.685,0.00000,1.00000,0.00000,2,44.3786,0.32187,0.00821,5495.7,0.0,5.8339,14.3431,200.0000,121.4400,78.5974,66.8672,61.9529,58.2183,55.8198,53.6152,51.5818,49.7006,47.2922,44.8182,40.8347,34.7327,27.4512,20.7495,10.9619
35.746,0.00000,0.93910,0.00000,2,46.4221,0.32084,0.00822,5771.6,0.0,5.8651,14.6415,200.0000,119.7210,77.4853,65.9213,61.0767,57.3948,55.0304,52.8570,50.8525,48.9979,46.6235,44.1847,40.2575,34.2428,27.1071,20.5380,10.9122
