time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
98.985,-0.0977,1.0000,0.0000,1,12.15,0.3313,0.0148,5236.0,0.0,5.7599,12.9640,24.3947,130.3530,86.3436,73.9346,68.6883,64.6829,62.1018,59.7229,57.5240,55.4853,52.8691,50.1743,45.8197,38.9502,30.2675,22.3106,11.1331
99.189,-0.0977,1.0000,0.0000,2,18.67,0.3263,0.0265,5236.0,0.0,5.8742,13.6769,31.9898,115.1130,79.0134,68.3610,63.7917,60.2760,57.9982,55.8902,53.9343,52.1145,49.7695,47.3439,43.4006,37.0210,28.9248,21.5135,10.9676
99.387,-0.0977,1.0000,0.0000,2,25.28,0.3166,0.0404,5236.0,0.0,6.0483,14.8319,200.0000,100.1500,71.2129,62.2768,58.3855,55.3672,53.4001,51.5718,49.8682,48.2771,46.2186,44.0788,40.5770,34.7228,27.3181,20.5403,10.7462
99.591,-0.0857,1.0000,0.0000,2,31.90,0.2998,0.0586,5236.0,0.0,6.3223,16.9865,199.9980,84.7730,62.5657,55.3678,52.1805,49.6858,48.0493,46.5207,45.0895,43.7471,42.0018,40.1772,37.1235,31.8959,25.3261,19.3021,10.4306
99.791,0.0000,1.0000,0.0000,2,38.22,0.2927,0.0164,5236.0,0.0,6.1041,14.8449,200.0000,114.7370,76.4059,65.5246,60.9143,57.3903,55.1178,53.0223,51.0838,49.2859,46.9771,44.5977,40.7494,34.7494,27.3289,20.5391,10.7358
99.991,0.0000,1.0000,0.0000,2,44.79,0.2868,0.0167,5559.2,0.0,6.1973,15.8147,200.0000,109.4920,72.9742,62.5966,58.1986,54.8360,52.6671,50.6671,48.8171,47.1009,44.8969,42.6251,38.9505,33.2516,26.2857,19.9050,10.5924
100.192,0.0000,1.0000,0.0000,2,52.41,0.2778,0.0243,7001.7,0.0,6.3875,17.4214,200.0000,103.6020,69.0604,59.2421,55.0807,51.8991,49.8470,47.9547,46.2040,44.5800,42.4944,40.3445,36.8671,31.4962,25.0345,19.1099,10.3672
100.389,0.0000,1.0000,0.0000,3,56.79,0.2606,0.0440,5407.5,0.0,6.6918,20.0891,200.0000,97.2697,64.7917,55.5687,51.6608,48.6734,46.7468,44.9701,43.3268,41.8025,39.8450,37.8274,34.5645,29.5318,23.6079,18.1712,10.0591
100.598,0.0000,1.0000,0.0000,3,62.51,0.2370,0.0376,5966.5,0.0,6.8579,20.1722,200.0000,125.1850,73.7524,61.2321,56.1626,52.3767,49.9750,47.7873,45.7863,43.9495,41.6175,39.2448,35.4717,29.8044,23.6062,18.0893,9.9282
100.818,0.3425,1.0000,0.0000,3,69.18,0.2057,0.0487,6763.0,0.0,7.2385,22.8938,122.9930,144.3960,76.8898,62.3698,56.6768,52.4930,49.8678,47.4964,45.3434,43.3804,40.9062,38.4097,34.4824,28.6785,22.5070,17.3047,9.5912
101.040,0.0000,1.0000,0.0000,3,76.78,0.1850,0.0343,7570.7,0.0,7.3070,21.1558,57.0370,197.0540,116.3520,84.1393,73.3314,65.9315,61.5037,57.6375,54.2324,51.2109,47.5112,43.8951,38.4312,30.8237,23.2884,17.5223,9.5453
101.258,0.0000,1.0000,0.0000,4,84.96,0.1431,0.0662,6913.8,0.0,7.9905,24.6470,66.1813,190.6320,107.0520,77.2692,67.3012,60.4837,56.4074,52.8495,49.7174,46.9390,43.5386,40.2163,35.1990,28.2184,21.3103,16.0284,8.9708
101.479,0.0000,1.0000,0.0000,4,89.11,0.0696,0.1006,6886.8,0.0,9.0766,28.3978,76.2094,183.4170,96.4335,69.5862,60.6040,54.4615,50.7891,47.5841,44.7629,42.2604,39.1976,36.2054,31.6870,25.4014,19.1816,14.4265,8.1777
