timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
8.714,0.00000,1.00000,0.00000,1,5.3859,0.0006,0.33333,0.00890,5236.0,0.0,5.7079,12.6596,22.6521,139.2990,90.3836,76.9479,71.3136,67.0300,64.2777,61.7470,59.4126,57.2523,54.4858,51.6433,47.0645,39.9268,30.9486,22.7126,11.2144,4.5450,4.5452,7.5699,7.5699,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.737,0.00000,1.00000,0.00000,1,6.2637,0.0002,0.33328,0.00890,5236.0,0.0,5.7083,12.6621,22.6779,139.2240,90.3354,76.9070,71.2758,66.9941,64.2433,61.7142,59.3809,57.2220,54.4568,51.6158,47.0396,39.9064,30.9355,22.7060,11.2140,5.3204,5.3206,8.5311,8.5311,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.756,0.00000,1.00000,0.00000,1,7.1137,0.0001,0.33323,0.00890,5236.0,0.0,5.7088,12.6650,22.7077,139.1390,90.2805,76.8604,71.2324,66.9536,64.2044,61.6768,59.3449,57.1872,54.4239,51.5846,47.0112,39.8832,30.9204,22.6984,11.2135,6.0216,6.0218,9.8270,9.8270,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.780,0.00000,1.00000,0.00000,1,7.9899,-0.0000,0.33316,0.00890,5236.0,0.0,5.7093,12.6686,22.7450,139.0350,90.2126,76.8026,71.1789,66.9031,64.1562,61.6304,59.3004,57.1443,54.3829,51.5458,46.9758,39.8544,30.9018,22.6891,11.2129,7.4960,7.4956,11.4661,11.4661,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.797,0.00000,1.00000,0.00000,1,8.8142,-0.0001,0.33309,0.00890,5236.0,0.0,5.7099,12.6724,22.7832,138.9290,90.1438,76.7441,71.1246,66.8523,64.1073,61.5836,59.2551,57.1007,54.3415,51.5066,46.9400,39.8249,30.8830,22.6795,11.2123,8.4304,8.4302,13.0202,13.0202,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.817,0.00000,1.00000,0.00000,1,9.6524,-0.0001,0.33302,0.00890,5236.0,0.0,5.7106,12.6766,22.8255,138.8130,90.0685,76.6800,71.0650,66.7962,64.0536,61.5319,59.2055,57.0529,54.2958,51.4633,46.9006,39.7930,30.8622,22.6690,11.2117,9.1541,9.1540,14.5523,14.5523,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.840,0.00000,1.00000,0.00000,1,10.5007,-0.0002,0.33293,0.00890,5236.0,0.0,5.7113,12.6812,22.8725,138.6870,89.9866,76.6101,71.0003,66.7352,63.9952,61.4758,59.1515,57.0009,54.2462,51.4165,46.8578,39.7580,30.8396,22.6576,11.2110,9.7715,9.7717,16.0234,16.0234,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.860,0.00000,1.00000,0.00000,1,11.3515,-0.0002,0.33284,0.00890,5236.0,0.0,5.7121,12.6863,22.9238,138.5490,89.8976,76.5341,70.9301,66.6691,63.9318,61.4148,59.0929,56.9444,54.1927,51.3656,46.8114,39.7202,30.8150,22.6451,11.2103,10.4096,10.4097,17.4257,17.4257,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.880,0.00000,1.00000,0.00000,1,12.2006,-0.0002,0.33274,0.00890,5236.0,0.0,5.7129,12.6919,22.9799,138.4030,89.8018,76.4526,70.8544,66.5980,63.8636,61.3494,59.0300,56.8837,54.1349,51.3109,46.7615,39.6792,30.7886,22.6316,11.2094,11.1275,11.1275,18.7760,18.7760,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.901,0.00000,1.00000,0.00000,1,13.0488,-0.0002,0.33264,0.00890,5236.0,0.0,5.7138,12.6980,23.0414,138.2440,89.6990,76.3650,70.7733,66.5219,63.7906,61.2793,58.9624,56.8186,54.0731,51.2521,46.7080,39.6354,30.7602,22.6171,11.2086,11.9068,11.9067,20.0901,20.0901,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.920,0.00000,1.00000,0.00000,1,13.8992,-0.0002,0.33253,0.00889,5236.0,0.0,5.7147,12.7048,23.1079,138.0760,89.5894,76.2716,70.6870,66.4406,63.7127,61.2044,58.8904,56.7490,54.0069,51.1892,46.6509,39.5886,30.7298,22.6017,11.2076,12.7001,12.7000,21.3733,21.3733,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.939,0.00000,1.00000,0.00000,1,14.7521,-0.0003,0.33241,0.00889,5236.0,0.0,5.7157,12.7120,23.1799,137.8970,89.4733,76.1727,70.5950,66.3541,63.6297,61.1247,58.8138,56.6751,53.9367,51.1227,46.5901,39.5388,30.6976,22.5851,11.2066,13.4847,13.4845,22.6348,22.6348,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.959,0.00000,1.00000,0.00000,1,15.6064,-0.0003,0.33228,0.00889,5236.0,0.0,5.7168,12.7199,23.2578,137.7070,89.3498,76.0675,70.4975,66.2626,63.5419,61.0404,58.7326,56.5968,53.8621,51.0521,46.5257,39.4862,30.6634,22.5676,11.2056,14.2637,14.2635,23.8849,23.8849,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.977,0.00000,1.00000,0.00000,1,16.4608,-0.0003,0.33215,0.00889,5236.0,0.0,5.7179,12.7284,23.3418,137.5070,89.2194,75.9567,70.3948,66.1659,63.4491,60.9512,58.6467,56.5142,53.7834,50.9776,46.4579,39.4304,30.6271,22.5488,11.2045,15.0430,15.0428,25.1328,25.1328,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
