time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
354.389,-0.1006,1.0000,0.0000,1,11.44,0.3316,0.0145,5236.0,0.0,5.7560,12.9440,24.2600,130.8130,86.5717,74.1115,68.8454,64.8254,62.2355,59.8487,57.6425,55.5973,52.9728,50.2701,45.9031,39.0170,30.3133,22.3371,11.1382
354.591,-0.1006,1.0000,0.0000,2,18.28,0.3267,0.0263,5236.0,0.0,5.8693,13.6507,31.3283,115.4370,79.2034,68.5171,63.9339,60.4079,58.1236,56.0098,54.0483,52.2235,49.8723,47.4402,43.4870,37.0910,28.9728,21.5413,10.9729
354.792,-0.1006,1.0000,0.0000,2,24.76,0.3172,0.0404,5236.0,0.0,6.0428,14.7946,200.0000,100.3810,71.3728,62.4154,58.5148,55.4892,53.5178,51.6853,49.9779,48.3830,46.3198,44.1750,40.6652,34.7941,27.3667,20.5687,10.7514
354.993,-0.0524,1.0000,0.0000,2,31.36,0.3060,0.0354,5236.0,0.0,6.1094,15.1140,200.0000,101.1850,71.1059,61.9574,57.9939,54.9282,52.9341,51.0835,49.3616,47.7555,45.6807,43.5271,40.0119,34.2573,26.9928,20.3421,10.7007
355.193,0.0000,1.0000,0.0000,2,37.88,0.2945,0.0366,5236.0,0.0,6.2199,16.0713,200.0000,96.4448,67.9695,59.2768,55.5060,52.5873,50.6883,48.9250,47.2838,45.7524,43.7735,41.7188,38.3628,32.9066,26.0459,19.7591,10.5593
355.394,0.3431,1.0000,0.0000,2,44.34,0.2819,0.0264,5545.7,0.0,6.3011,16.5884,200.0000,100.2210,68.7833,59.5079,55.5295,52.4685,50.4854,48.6501,46.9472,45.3627,43.3214,41.2095,37.7768,32.3623,25.6468,19.4946,10.4706
355.593,0.0000,1.0000,0.0000,2,51.95,0.2861,-0.0053,6930.1,0.0,6.1135,15.0174,99.8518,143.4120,84.9179,70.5896,64.7779,60.4338,57.6765,55.1636,52.8647,50.7531,48.0714,45.3416,40.9982,34.4679,27.1094,20.4108,10.7134
355.794,0.0000,1.0000,0.0000,3,56.77,0.2838,0.0147,5408.6,0.0,6.2666,16.4484,152.0800,135.4240,80.2150,66.6861,61.1978,57.0954,54.4912,52.1179,49.9465,47.9523,45.4191,42.8406,38.7379,32.5689,25.7355,19.5617,10.5033
356.004,0.0000,1.0000,0.0000,3,62.46,0.2833,-0.0081,5956.9,0.0,6.1205,14.9209,41.2015,200.0000,116.8840,88.8557,78.7993,71.7092,67.3847,63.5566,60.1445,57.0841,53.2945,49.5445,43.7908,35.5984,27.2689,20.4897,10.7175
356.219,0.0000,1.0000,0.0000,3,69.24,0.2815,0.0163,6715.8,0.0,6.2985,16.6419,49.9607,197.3270,112.4060,84.9269,75.1492,68.2817,64.1030,60.4107,57.1246,54.1814,50.5423,46.9474,41.4425,33.6281,25.7112,19.4668,10.4696
356.439,0.0000,1.0000,0.0000,3,76.86,0.2585,0.0455,7582.7,0.0,6.7228,20.0430,61.1614,191.1870,104.2820,78.7563,69.6787,63.3041,59.4265,56.0001,52.9513,50.2210,46.8454,43.5109,38.4057,31.1601,23.8212,18.0935,10.0302
356.660,0.0000,1.0000,0.0000,4,85.05,0.2075,0.0778,6916.6,0.0,7.4835,24.1317,73.4486,184.2510,95.3151,71.9343,63.6275,57.7964,54.2503,51.1179,48.3308,45.8353,42.7504,39.7038,35.0404,28.4240,21.7250,16.4986,9.3808
356.880,0.0000,1.0000,0.0000,4,89.16,0.1340,0.0818,6892.9,0.0,8.2345,24.1701,56.6825,193.8710,138.9690,91.1160,76.9960,67.8118,62.4930,57.9519,54.0300,50.6089,46.4933,42.5469,36.7223,28.8777,21.3963,15.8552,8.7907
357.099,0.0000,1.0000,0.0000,4,95.09,0.0399,0.1176,7368.7,0.0,9.3163,27.2749,63.6495,186.9690,127.3870,83.0730,70.0881,61.6641,56.7935,52.6397,49.0556,45.9317,42.1769,38.5797,33.2762,26.1443,19.3543,14.3325,7.9391
357.318,0.0000,1.0000,0.0000,4,101.41,-0.0757,0.1021,7893.1,0.0,10.2235,28.3748,60.2657,186.4770,155.8120,94.8482,76.5959,65.5661,59.4561,54.3914,50.1255,46.4833,42.1963,38.1791,32.4111,24.9318,18.0900,13.1952,7.1509
357.539,0.0000,1.0000,0.0000,4,108.23,-0.1814,0.0962,8436.1,0.0,11.1470,30.3937,62.7448,180.8140,152.4710,93.4321,73.8517,62.4162,56.2048,51.1213,46.8844,43.2991,39.1164,35.2331,29.7175,22.6690,16.3216,11.8380,6.3641
357.760,0.0000,1.0000,0.0000,4,115.51,-0.2911,0.0962,9034.8,0.0,12.1818,33.2142,68.5647,172.1150,142.4370,80.9272,63.9651,54.0594,48.6791,44.2759,40.6060,37.5006,33.8777,30.5143,25.7371,19.6325,14.1352,10.2520,5.5114
357.982,0.0000,1.0000,0.0000,5,120.63,-0.3872,0.0194,8057.5,0.0,12.0055,27.0934,44.0523,81.0952,172.9170,162.4130,156.4450,150.4170,145.3550,139.0890,128.9050,99.9080,75.0242,58.4092,41.2877,26.0655,16.2110,10.6941,5.1019
358.201,0.0000,1.0000,0.0000,5,126.48,-0.4114,0.0068,8769.4,0.0,12.0582,26.5329,42.0693,73.5350,169.3640,158.8040,153.5180,148.4140,144.3550,139.7880,134.3960,127.2300,96.9766,70.1166,46.1671,27.4666,16.4622,10.6383,4.9607
358.420,0.0000,1.0000,0.0000,5,132.84,-0.4213,0.0069,9214.4,0.0,12.1444,26.7311,42.3969,74.1535,159.9670,149.9970,144.9070,139.9890,136.0990,131.7540,126.6890,120.1850,94.9247,68.7188,45.2972,26.9727,16.1746,10.4554,4.8769
358.640,0.0000,1.0000,0.0000,5,139.43,-0.4309,0.0069,9666.2,0.0,12.2268,26.9130,42.6860,74.6614,150.1820,140.8210,135.9270,131.2200,127.5230,123.4280,118.7260,112.8990,93.3235,67.5638,44.5383,26.5219,15.9047,10.2810,4.7956
358.860,0.0000,1.0000,0.0000,5,145.95,-0.4410,0.0069,10098.6,0.0,12.3129,27.1025,42.9867,75.1877,139.9270,131.1870,126.5000,122.0240,118.5340,114.7050,110.3760,105.1860,91.6687,66.3664,43.7493,26.0522,15.6231,10.0990,4.7107
359.080,0.0000,1.0000,0.0000,6,152.34,-0.4515,0.0069,10521.6,0.0,12.4029,27.3006,43.3009,75.7374,129.2090,121.0850,116.6280,112.4020,109.1350,105.5880,101.6400,97.0530,87.8214,65.1156,42.9250,25.5615,15.3288,9.9088,4.6220
359.302,0.0000,1.0000,0.0000,6,155.80,-0.4624,0.0069,9814.6,0.0,12.4954,27.5043,43.6242,76.3927,118.1850,110.6590,106.4500,102.4950,99.4650,96.2101,92.6475,88.6239,81.4098,63.8283,42.0769,25.0566,15.0261,9.7132,4.5308
359.519,0.0000,1.0000,0.0000,6,161.28,-0.4736,0.0069,10152.9,0.0,12.5911,27.7149,43.9584,123.4510,106.7930,99.8421,95.9067,92.2438,89.4673,86.5192,83.3460,79.8566,74.0592,62.4980,41.2002,24.5347,14.7132,9.5109,4.4364
359.739,0.0000,1.0000,0.0000,6,166.63,-0.4851,0.0069,10479.2,0.0,12.6900,27.9327,44.3039,109.8320,95.0116,88.6048,84.9722,81.6289,79.1237,76.4974,73.7185,70.7388,66.0611,59.2011,40.2938,23.9950,14.3896,9.3017,4.3389
359.960,0.2946,1.0000,0.0000,6,171.86,-0.4971,0.0069,10793.9,0.0,12.7921,28.1577,44.6607,95.7732,82.8332,76.9440,73.6489,70.6553,68.4414,66.1520,63.7720,61.2800,57.5388,52.6965,39.3578,23.4377,14.0554,9.0858,4.2381
360.179,0.0000,1.0000,0.0000,6,176.41,-0.4432,-0.0751,11080.4,0.0,11.4216,21.8913,30.8512,109.8970,90.5745,83.3319,79.9446,77.2108,75.3765,73.6328,71.9466,70.2475,67.8401,65.0443,59.6549,48.0470,24.9358,13.1658,5.1232
360.400,0.0000,1.0000,0.0000,6,181.41,-0.3160,-0.0721,11376.4,0.0,10.4421,20.1019,28.9377,92.2192,76.1779,70.1471,67.3231,65.0424,63.5113,62.0546,60.6235,59.1920,57.1882,54.8994,50.6186,42.1535,28.7740,15.9907,6.2716
360.622,0.3978,1.0000,0.0000,6,186.04,-0.1772,-0.0988,11693.6,0.0,9.1322,17.1388,27.6406,84.8443,68.5375,62.5854,59.8308,57.6209,56.1447,54.7464,53.4200,52.1602,50.4946,48.6405,45.2433,38.8200,29.5216,20.0179,7.7883
360.840,0.0000,1.0000,0.0000,6,190.18,0.0812,-0.1707,11910.0,0.0,6.8426,13.0144,21.0990,103.0000,75.6806,66.8771,62.9868,59.9452,57.9515,56.0903,54.3490,52.7164,50.5951,48.3791,44.7297,38.9305,31.2425,23.1936,10.6099
361.058,0.1157,1.0000,0.0000,6,193.26,0.3307,-0.1545,12239.0,0.0,5.0414,9.5453,14.5156,200.0000,148.1230,111.7780,98.8665,89.8040,84.2926,79.4244,75.0931,71.2150,66.4212,61.6869,54.4404,44.1596,33.7510,25.5454,12.5860
361.280,0.0587,1.0000,0.0000,6,197.27,0.5106,-0.0703,12386.7,0.0,3.9447,8.4767,15.7226,62.1619,200.0000,200.0000,161.4120,135.2470,121.2220,109.8400,100.4190,92.4929,83.2990,74.8137,62.8445,47.6887,34.1726,24.6995,13.0227
361.500,0.0753,1.0000,0.0000,6,201.63,0.5073,0.0670,12787.2,0.0,4.5616,12.0011,23.4850,76.6162,200.0000,195.5890,167.5860,136.7280,120.8450,108.2750,98.0809,89.6473,80.0242,71.2914,59.2086,44.2914,31.3351,22.4421,11.8564
361.727,0.0000,1.0000,0.0000,6,206.24,0.3684,0.0521,12872.4,0.0,5.6624,13.7389,24.1934,54.1630,200.0000,195.0460,190.4720,185.1270,179.2760,157.5190,134.9590,118.0600,100.4610,85.8517,67.4867,47.3382,31.7472,21.9285,11.0501
361.938,0.0000,1.0000,0.0000,6,210.57,0.2560,0.0532,13146.4,0.0,6.6769,16.2395,28.6785,64.7267,187.7120,181.2780,176.6980,171.2800,164.9490,141.8460,121.8630,106.8220,91.0935,77.9849,61.4408,43.2046,29.0316,20.0782,10.1337
362.139,0.0000,1.0000,0.0000,6,214.47,0.1515,0.0532,13387.0,0.0,7.6154,18.5221,32.7099,73.8277,174.9820,168.6310,164.1310,158.7990,152.4010,130.0290,111.7120,97.9243,83.5065,71.4902,56.3243,39.6071,26.6144,18.4065,9.2901
