time,steer,accel,brake,gear,speedX,speedY,speedZ,frontLeftSpin,frontRightSpin,rearLeftSpin,rearRightSpin,trackPos,distFromStart,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,focus_0,focus_1,focus_2,focus_3,focus_4
1.364,0.0,0.9999999999999976,0.0,3,59.1627,-0.00175536,0.365505,54.0673,54.0662,112.295,112.295,0.317515,0.28037,0.0105817,11629.3,0.0,5.94057,15.2205,200.0,116.45,75.5196,64.2844,59.5738,55.9926,53.6921,51.5768,49.6256,47.8202,45.5081,43.1325,39.3065,33.444,26.5359,20.1758,10.8122,-1.0,-1.0,-1.0,-1.0,-1.0
1.384,0.0,0.9999999999999982,0.0,3,60.1208,-0.00189516,0.394667,54.9426,54.9414,113.562,113.562,0.316869,0.616093,0.0127619,11760.0,0.0,5.96033,15.3863,200.0,115.706,75.0362,63.8727,59.1921,55.6338,53.348,51.2462,49.3074,47.5135,45.2162,42.856,39.0544,33.2294,26.3828,20.0791,10.7861,-1.0,-1.0,-1.0,-1.0,-1.0
1.404,0.0,0.9999999999999987,0.0,3,61.0858,-0.0021315,0.424855,55.8207,55.8193,114.732,114.732,0.316088,0.957202,0.014976,11880.6,0.0,5.98166,15.5625,200.0,114.952,74.5454,63.4545,58.8046,55.2694,52.9985,50.9104,48.9844,47.202,44.9199,42.5749,38.7983,33.0114,26.2266,19.98,10.7587,-1.0,-1.0,-1.0,-1.0,-1.0
1.424,0.0,0.999999999999999,0.0,3,62.0561,-0.00243392,0.452184,56.7021,56.7007,115.824,115.824,0.315168,1.30379,0.0172247,11993.2,0.0,6.00461,15.7499,200.0,114.186,74.0471,63.03,58.4108,54.8995,52.6436,50.5694,48.6563,46.8859,44.6188,42.2896,38.5381,32.7899,26.0673,19.8785,10.7301,-1.0,-1.0,-1.0,-1.0,-1.0
1.444,0.0,0.9999999999999992,0.0,3,62.5896,-0.0109575,0.201756,57.2956,57.2825,122.95,122.95,0.314105,1.65439,0.0194246,12742.2,0.0,6.02866,15.9428,200.0,113.499,73.5797,62.627,58.0355,54.545,52.3027,50.2414,48.3398,46.5805,44.3274,42.0127,38.2846,32.5727,25.9103,19.7779,10.7009,-1.0,-1.0,-1.0,-1.0,-1.0
1.464,0.0,0.9999999999999994,0.0,3,63.4586,-0.00653048,0.141621,58.0081,58.0141,125.586,125.586,0.312894,2.009,0.0217549,13010.0,0.0,6.05503,16.1557,200.0,112.68,73.0551,62.1818,57.6235,54.1582,51.9323,49.8857,47.9978,46.251,44.0141,41.7159,38.0145,32.3434,25.7442,19.6711,10.6695,-1.0,-1.0,-1.0,-1.0,-1.0
1.484,0.0,0.9999999999999996,0.0,3,64.3779,-0.00489946,0.112534,58.8301,58.8316,127.512,127.512,0.311534,2.3686,0.024099,13205.6,0.0,6.08305,16.3806,200.0,111.872,72.5325,61.7373,57.2117,53.7712,51.561,49.5292,47.6549,45.9204,43.6996,41.418,37.7431,32.1125,25.5763,19.5627,10.637,-1.0,-1.0,-1.0,-1.0,-1.0
1.504,0.0,0.9999999999999997,0.0,3,65.347,-0.00480461,0.112509,59.6973,59.6957,128.759,128.759,0.310005,2.73351,0.0264658,13331.5,0.0,6.11292,16.6196,200.0,111.066,72.0076,61.29,56.7971,53.3814,51.1872,49.17,47.3091,45.5873,43.3826,41.1173,37.4691,31.8793,25.406,19.4521,10.603,-1.0,-1.0,-1.0,-1.0,-1.0
1.524,0.0,0.9999999999999998,0.0,3,66.3531,-0.005657,0.133437,60.6021,60.5984,129.487,129.487,0.308314,3.10392,0.0288594,13404.7,0.0,6.14462,16.8739,200.0,110.257,71.4791,60.8392,56.3789,52.9882,50.8101,48.8074,46.9601,45.2511,43.0623,40.8137,37.1921,31.6433,25.2331,19.3393,10.5678,-1.0,-1.0,-1.0,-1.0,-1.0
1.544,0.0,0.9999999999999998,0.0,3,67.3796,-0.00705519,0.165078,61.5317,61.5267,129.918,129.918,0.306445,3.48004,0.031284,13448.4,0.0,6.17839,17.1455,200.0,109.443,70.9451,60.3834,55.9558,52.59,50.4283,48.4404,46.6069,44.9105,42.738,40.5061,36.9115,31.4042,25.0571,19.224,10.531,-1.0,-1.0,-1.0,-1.0,-1.0
1.564,0.0,0.9999999999999998,0.0,3,68.408,-0.00882513,0.217027,62.4922,62.5107,130.275,130.275,0.304392,3.86184,0.0337399,13485.4,0.0,6.2143,17.4356,200.0,108.621,70.4053,59.9222,55.5278,52.1873,50.0417,48.0689,46.2492,44.5654,42.4095,40.1945,36.6272,31.1619,24.878,19.1061,10.4927,-1.0,-1.0,-1.0,-1.0,-1.0
1.584,0.0,0.9999999999999998,0.0,3,69.4311,-0.0115947,0.317762,63.4695,63.4623,130.689,130.689,0.302152,4.24936,0.0362211,13528.7,0.0,6.25232,17.7458,200.0,107.8,69.8626,59.4578,55.0967,51.7815,49.652,47.6943,45.8885,44.2175,42.078,39.88,36.3401,30.9168,24.6963,18.9859,10.4529,-1.0,-1.0,-1.0,-1.0,-1.0
1.604,0.0,0.9999999999999998,0.0,3,70.446,-0.0155857,0.399422,64.3939,64.3836,131.235,131.235,0.299708,4.64255,0.0387234,13586.2,0.0,6.29265,18.0774,200.0,106.983,69.3183,58.9914,54.6631,51.3729,49.2597,47.317,45.525,43.8669,41.7438,39.5628,36.0503,30.6694,24.5119,18.8633,10.4116,-1.0,-1.0,-1.0,-1.0,-1.0
1.624,0.0,0.9999999999999998,0.0,3,71.4446,-0.0206811,0.453282,65.3023,65.2893,132.007,132.007,0.297063,5.04132,0.0412462,13667.3,0.0,6.33526,18.4327,200.0,106.169,68.773,58.5229,54.2272,50.9622,48.8651,46.9373,45.1591,43.5138,41.4073,39.2431,35.7581,30.4196,24.325,18.7384,10.3687,-1.0,-1.0,-1.0,-1.0,-1.0
1.644,0.0,0.9999999999999998,0.0,3,72.4297,-0.0264139,0.483964,66.198,66.1829,132.973,132.973,0.29421,5.44554,0.0437919,13768.1,0.0,6.38025,18.814,200.0,105.356,68.2249,58.0515,53.7885,50.5485,48.4676,46.5546,44.7902,43.1578,41.0676,38.9206,35.4631,30.1673,24.1353,18.6113,10.3242,-1.0,-1.0,-1.0,-1.0,-1.0
1.664,0.0,0.9999999999999998,0.0,3,73.4062,-0.0326597,0.49522,67.0835,67.0665,134.067,134.067,0.291138,5.85514,0.0463602,13881.9,0.0,6.42778,19.2245,200.0,104.542,67.6739,57.5767,53.3465,50.1315,48.0667,46.1688,44.4183,42.7988,40.7251,38.5952,35.1654,29.9125,23.9428,18.4815,10.2781,-1.0,-1.0,-1.0,-1.0,-1.0
1.684,0.0,0.9999999999999998,0.0,3,74.378,-0.039542,0.49176,67.965,67.9456,135.238,135.238,0.287842,6.27014,0.0489499,14003.3,0.0,6.47788,19.6675,200.0,103.73,67.1202,57.0994,52.9016,49.7116,47.6631,45.78,44.0434,42.4366,40.3797,38.2668,34.8649,29.6549,23.7476,18.3493,10.2302,-1.0,-1.0,-1.0,-1.0,-1.0
1.704,0.0,0.9999999999999998,0.0,3,75.3476,-0.0472604,0.479193,68.8471,68.8246,136.445,136.445,0.284314,6.69048,0.0515579,14128.3,0.0,6.53065,20.1464,200.0,102.921,66.5652,56.6199,52.4543,49.2894,47.2569,45.3888,43.666,42.0723,40.0318,37.9361,34.5621,29.3953,23.5497,18.2147,10.1807,-1.0,-1.0,-1.0,-1.0,-1.0
1.724,0.0,0.9999999999999998,0.0,3,76.4229,-0.0522421,0.544771,69.7769,69.7567,136.226,136.226,0.280553,7.11635,0.0542239,14095.7,0.0,6.58646,20.672,200.0,102.074,65.9915,56.1256,51.9943,48.8553,46.8397,44.9872,43.2788,41.6984,39.6752,37.5974,34.2521,29.13,23.3469,18.0763,10.1291,-1.0,-1.0,-1.0,-1.0,-1.0
1.744,0.0,0.9999999999999998,0.0,3,77.5273,-0.0581211,0.628438,70.7855,70.7584,135.497,135.497,0.27654,7.54823,0.056909,14020.5,0.0,6.64523,21.2461,200.0,101.232,65.4167,55.6298,51.5321,48.4191,46.4202,44.5832,42.889,41.3221,39.3162,37.2561,33.9397,28.8623,23.1413,17.9353,10.0757,-1.0,-1.0,-1.0,-1.0,-1.0
1.764,0.0,0.9999999999999998,0.0,4,78.6129,-0.0661782,0.701553,71.7952,71.7604,134.981,134.981,0.27227,7.98613,0.0596065,13968.9,0.0,6.70698,21.8755,200.0,100.403,64.8441,55.1342,51.0696,47.9822,45.9999,44.1781,42.4983,40.9445,38.9557,36.9132,33.6254,28.5927,22.9333,17.792,10.0205,-1.0,-1.0,-1.0,-1.0,-1.0
1.784,0.0,0.9999999999999998,0.0,4,79.6469,-0.0759994,0.747098,72.7742,72.7342,120.445,120.537,0.267736,8.42994,0.0623159,11312.9,0.0,6.77179,22.5695,200.0,99.586,64.2731,54.6385,50.6067,47.5443,45.5784,43.7718,42.1062,40.5654,38.5936,36.5686,33.3095,28.3212,22.7226,17.6462,9.96343,-1.0,-1.0,-1.0,-1.0,-1.0
