time,steer,accel,brake,gear,speedX,speedY,speedZ,frontLeftSpin,frontRightSpin,rearLeftSpin,rearRightSpin,trackPos,distFromStart,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,focus_0,focus_1,focus_2,focus_3,focus_4
1.364,0.0,0.9999999999999976,0.0,3,59.1888,-0.00177124,0.365548,54.0917,54.0906,111.881,111.881,0.317513,0.283797,0.0106043,11586.5,0.0,5.9407,15.2221,200.0,116.442,75.5148,64.2803,59.57,55.989,53.6886,51.5735,49.6224,47.8171,45.5052,43.1297,39.304,33.4419,26.5344,20.1749,10.812,-1.0,-1.0,-1.0,-1.0,-1.0
1.384,0.0,0.9999999999999982,0.0,3,60.1457,-0.00191309,0.394791,54.966,54.9647,113.164,113.164,0.316864,0.619666,0.0127853,11718.9,0.0,5.96053,15.388,200.0,115.698,75.0311,63.8683,59.188,55.6299,53.3442,51.2427,49.304,47.5103,45.2131,42.8531,39.0518,33.2271,26.3811,20.0781,10.7859,-1.0,-1.0,-1.0,-1.0,-1.0
1.404,0.0,0.9999999999999987,0.0,3,61.1096,-0.0021541,0.425037,55.843,55.8416,114.349,114.349,0.316081,0.96094,0.0150004,11841.0,0.0,5.98189,15.5645,200.0,114.943,74.54,63.45,58.8004,55.2654,52.9947,50.9068,48.9808,47.1986,44.9166,42.5719,38.7955,33.009,26.2248,19.979,10.7585,-1.0,-1.0,-1.0,-1.0,-1.0
1.424,0.0,0.999999999999999,0.0,3,62.079,-0.00246211,0.452391,56.7235,56.722,115.454,115.454,0.31516,1.30762,0.0172496,11955.1,0.0,6.00483,15.7518,200.0,114.178,74.0417,63.0254,58.4066,54.8954,52.6397,50.5657,48.6528,46.8825,44.6155,42.2865,38.5353,32.7876,26.0656,19.8775,10.7298,-1.0,-1.0,-1.0,-1.0,-1.0
1.444,0.0,0.9999999999999992,0.0,3,62.6085,-0.0112672,0.200692,57.3149,57.3005,122.633,122.633,0.314092,1.65837,0.0194473,12709.5,0.0,6.0289,15.9449,200.0,113.494,73.5756,62.6233,58.0319,54.5416,52.2995,50.2382,48.3368,46.5774,44.3245,42.0099,38.2821,32.5705,25.9087,19.7769,10.7006,-1.0,-1.0,-1.0,-1.0,-1.0
1.464,0.0,0.9999999999999994,0.0,3,63.4766,-0.00710712,0.140538,58.0252,58.0308,125.276,125.276,0.312881,2.01311,0.0217755,12977.9,0.0,6.05528,16.1578,200.0,112.678,73.0522,62.1789,57.6207,54.1555,51.9296,49.883,47.9952,46.2485,44.0116,41.7134,38.0122,32.3414,25.7427,19.6702,10.6692,-1.0,-1.0,-1.0,-1.0,-1.0
1.484,0.0,0.9999999999999996,0.0,3,64.3954,-0.00553549,0.111696,58.8464,58.8478,127.202,127.202,0.311516,2.37283,0.024119,13173.5,0.0,6.08336,16.3829,200.0,111.872,72.5298,61.7346,57.209,53.7686,51.5585,49.5267,47.6523,45.9179,43.6972,41.4156,37.7409,32.1105,25.5748,19.5616,10.6366,-1.0,-1.0,-1.0,-1.0,-1.0
1.504,0.0,0.9999999999999997,0.0,3,65.3641,-0.00545257,0.112024,59.7133,59.7114,128.447,128.447,0.309987,2.73782,0.0264851,13299.2,0.0,6.1132,16.6218,200.0,111.066,72.0056,61.2877,56.7948,53.3791,51.185,49.1678,47.3069,45.5851,43.3804,41.1152,37.4669,31.8774,25.4046,19.4511,10.6027,-1.0,-1.0,-1.0,-1.0,-1.0
1.524,0.0,0.9999999999999998,0.0,3,66.3699,-0.00633181,0.133361,60.6179,60.6138,129.171,129.171,0.308294,3.1083,0.028878,13371.9,0.0,6.14495,16.8761,200.0,110.259,71.4776,60.8372,56.3767,52.986,50.8079,48.8054,46.9581,45.249,43.0602,40.8116,37.1901,31.6415,25.2317,19.3383,10.5675,-1.0,-1.0,-1.0,-1.0,-1.0
1.544,0.0,0.9999999999999998,0.0,3,67.3962,-0.00779664,0.165325,61.5472,61.5417,129.599,129.599,0.306424,3.48449,0.0313013,13415.3,0.0,6.1787,17.1476,200.0,109.446,70.9443,60.3821,55.9543,52.5884,50.4264,48.4386,46.6051,44.9086,42.7361,40.5042,36.9097,31.4024,25.0557,19.2231,10.5307,-1.0,-1.0,-1.0,-1.0,-1.0
