time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
1.1695008277893066,0.0,0.0,0.0,1,-0.0567184,0.333377,0.00908869,5235.99,0.0
1.1909101009368896,0.0,0.0,0.0,1,-0.0569943,0.33335,0.00932616,5235.99,0.0
1.2127792835235596,0.0,0.0,0.0,1,-0.0578846,0.333323,0.00937956,5235.99,0.0
1.2337629795074463,0.0,0.0,0.0,1,-0.0584987,0.333296,0.00960654,5235.99,0.0
1.254866361618042,0.0,0.0,0.0,1,-0.0592272,0.333269,0.00966376,5235.99,0.0
1.2752959728240967,0.0,0.0,0.0,1,-0.0598389,0.333241,0.00986689,5235.99,0.0
1.2968058586120605,0.0,0.0,0.0,1,-0.059806,0.333216,0.0100166,5235.99,0.0
1.3179280757904053,0.0,0.0,0.0,1,-0.0606339,0.333191,0.0101616,5235.99,0.0
1.3394403457641602,0.0,0.0,0.0,1,-0.0604135,0.333167,0.0103132,5235.99,0.0
1.360743761062622,0.0,0.0,0.0,1,-0.0610653,0.333143,0.0104591,5235.99,0.0
1.3816885948181152,0.0,0.0,0.0,1,-0.0607774,0.333122,0.0106098,5235.99,0.0
1.4032635688781738,0.0,0.0,0.0,1,-0.0613722,0.333101,0.0107543,5235.99,0.0
1.4249389171600342,0.0,0.0,0.0,1,-0.0608781,0.333081,0.0109035,5235.99,0.0
1.4460139274597168,0.0,0.0,0.0,1,-0.061309,0.333062,0.0110447,5235.99,0.0
1.4672214984893799,0.0,0.0,0.0,1,-0.0608765,0.333043,0.0111887,5235.99,0.0
1.4885387420654297,0.0,0.0,0.0,1,-0.0611743,0.333024,0.0113255,5235.99,0.0
1.5104002952575684,0.0,0.0,0.0,1,-0.0606489,0.333007,0.0114648,5235.99,0.0
1.5311954021453857,0.0,0.0,0.0,1,-0.0606509,0.332988,0.0115668,5235.99,0.0
1.5523955821990967,0.0,0.0,0.0,1,-0.0603019,0.33297,0.0117843,5235.99,0.0
1.5737526416778564,0.0,0.0,0.0,1,-0.0603086,0.332954,0.0118234,5235.99,0.0
1.5954506397247314,0.0,0.0,0.0,1,-0.0599857,0.33294,0.0120332,5235.99,0.0
1.6159002780914307,0.0,0.0,0.0,1,-0.0598655,0.332926,0.0120661,5235.99,0.0
1.6372416019439697,0.0,0.0,0.0,1,-0.0595132,0.332911,0.0122692,5235.99,0.0
1.658865213394165,0.0,0.0,0.0,1,-0.059394,0.332897,0.0122945,5235.99,0.0
1.6796364784240723,0.0,0.0,0.0,1,-0.0591263,0.332883,0.0124895,5235.99,0.0
1.7006845474243164,0.0,0.0,0.0,1,-0.0591338,0.332869,0.0125086,5235.99,0.0
1.7216479778289795,0.0,0.0,0.0,1,-0.0589905,0.332856,0.0126974,5235.99,0.0
1.7431573867797852,0.0,0.0,0.0,1,-0.0590698,0.332843,0.0127103,5235.99,0.0
1.763767957687378,0.0,0.0,0.0,1,-0.0588622,0.332831,0.0128948,5235.99,0.0
1.785250186920166,0.0,0.0,0.0,1,-0.058823,0.332818,0.0129034,5235.99,0.0
1.8057067394256592,0.0,0.0,0.0,1,-0.0586456,0.332805,0.0130808,5235.99,0.0
1.8273723125457764,0.0,0.0,0.0,1,-0.0587312,0.332792,0.0130827,5235.99,0.0
1.847919225692749,0.0,0.0,0.0,1,-0.0585816,0.33278,0.0132553,5235.99,0.0
1.8694634437561035,0.0,0.0,0.0,1,-0.0586561,0.332769,0.0132534,5235.99,0.0
1.8902666568756104,0.0,0.0,0.0,1,-0.0584151,0.332758,0.0134231,5235.99,0.0
1.9118256568908691,0.0,0.0,0.0,1,-0.0585076,0.332747,0.0134179,5235.99,0.0
1.932875156402588,0.0,0.0,0.0,1,-0.0584241,0.332736,0.0135838,5235.99,0.0
1.9543201923370361,0.0,0.0,0.0,1,-0.058494,0.332725,0.0135762,5235.99,0.0
1.9754207134246826,0.0,0.0,0.0,1,-0.0584358,0.332714,0.0137393,5235.99,0.0
1.9964311122894287,0.0,0.0,0.0,1,-0.058438,0.332703,0.0137293,5235.99,0.0
2.0171730518341064,0.0,0.0,0.0,1,-0.0583514,0.332691,0.013889,5235.99,0.0
2.0388271808624268,0.0,0.0,0.0,1,-0.0583927,0.33268,0.0138757,5235.99,0.0
2.0591301918029785,0.0,0.0,0.0,1,-0.0584295,0.332669,0.0139958,5235.99,0.0
2.0804636478424072,0.0,0.0,0.0,1,-0.0582575,0.332661,0.0140693,5235.99,0.0
2.1014649868011475,0.0,0.0,0.0,1,-0.0583963,0.332653,0.0141365,5235.99,0.0
2.1279685497283936,0.0,0.0,0.0,1,-0.0581592,0.332645,0.0142099,5235.99,0.0
2.1486878395080566,0.0,0.0,0.0,1,-0.0583323,0.332637,0.0142752,5235.99,0.0
2.16994571685791,0.0,0.0,0.0,1,-0.0581515,0.332629,0.0143463,5235.99,0.0
2.190859794616699,0.0,0.0,0.0,1,-0.0582997,0.332621,0.0144097,5235.99,0.0
2.2125754356384277,0.0,0.0,0.0,1,-0.0581408,0.332613,0.0144784,5235.99,0.0
2.2332372665405273,0.0,0.0,0.0,1,-0.0582421,0.332605,0.0145404,5235.99,0.0
2.254739284515381,0.0,0.0,0.0,1,-0.0581288,0.332597,0.0146067,5235.99,0.0
2.275865316390991,0.0,0.0,0.0,1,-0.0582269,0.33259,0.0146658,5235.99,0.0
2.296414375305176,0.0,0.0,0.0,1,-0.0580811,0.332581,0.0147306,5235.99,0.0
2.3181538581848145,0.0,0.0,0.0,1,-0.0582085,0.332574,0.0147878,5235.99,0.0
2.3387675285339355,0.0,0.0,0.0,1,-0.0580588,0.332565,0.0148508,5235.99,0.0
2.360665798187256,0.0,0.0,0.0,1,-0.0581587,0.332558,0.0149071,5235.99,0.0
