timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
106.473,0.00000,1.00000,0.00000,1,5.3859,0.0006,0.33333,0.00890,5236.0,0.0,5.7079,12.6596,22.6521,139.2990,90.3836,76.9479,71.3136,67.0300,64.2777,61.7470,59.4126,57.2523,54.4858,51.6433,47.0645,39.9268,30.9486,22.7126,11.2144,4.5450,4.5452,7.5699,7.5699,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.491,0.00000,1.00000,0.00000,1,6.2637,0.0002,0.33328,0.00890,5236.0,0.0,5.7083,12.6621,22.6779,139.2240,90.3354,76.9070,71.2758,66.9941,64.2433,61.7142,59.3809,57.2220,54.4568,51.6158,47.0396,39.9064,30.9355,22.7060,11.2140,5.3204,5.3206,8.5311,8.5311,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.511,0.00000,1.00000,0.00000,1,7.1137,0.0001,0.33323,0.00890,5236.0,0.0,5.7088,12.6650,22.7077,139.1390,90.2805,76.8604,71.2324,66.9536,64.2044,61.6768,59.3449,57.1872,54.4239,51.5846,47.0112,39.8832,30.9204,22.6984,11.2135,6.0216,6.0218,9.8270,9.8270,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.536,0.00000,1.00000,0.00000,1,7.9899,-0.0000,0.33316,0.00890,5236.0,0.0,5.7093,12.6686,22.7450,139.0350,90.2126,76.8026,71.1789,66.9031,64.1562,61.6304,59.3004,57.1443,54.3829,51.5458,46.9758,39.8544,30.9018,22.6891,11.2129,7.4960,7.4956,11.4661,11.4661,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.554,0.00000,1.00000,0.00000,1,8.8142,-0.0001,0.33309,0.00890,5236.0,0.0,5.7099,12.6724,22.7832,138.9290,90.1438,76.7441,71.1246,66.8523,64.1073,61.5836,59.2551,57.1007,54.3415,51.5066,46.9400,39.8249,30.8830,22.6795,11.2123,8.4304,8.4302,13.0202,13.0202,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.576,0.00000,1.00000,0.00000,1,9.6524,-0.0001,0.33302,0.00890,5236.0,0.0,5.7106,12.6766,22.8255,138.8130,90.0685,76.6800,71.0650,66.7962,64.0536,61.5319,59.2055,57.0529,54.2958,51.4633,46.9006,39.7930,30.8622,22.6690,11.2117,9.1541,9.1540,14.5523,14.5523,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.595,0.00000,1.00000,0.00000,1,10.5007,-0.0002,0.33293,0.00890,5236.0,0.0,5.7113,12.6812,22.8725,138.6870,89.9866,76.6101,71.0003,66.7352,63.9952,61.4758,59.1515,57.0009,54.2462,51.4165,46.8578,39.7580,30.8396,22.6576,11.2110,9.7715,9.7717,16.0234,16.0234,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.615,0.00000,1.00000,0.00000,1,11.3515,-0.0002,0.33284,0.00890,5236.0,0.0,5.7121,12.6863,22.9238,138.5490,89.8976,76.5341,70.9301,66.6691,63.9318,61.4148,59.0929,56.9444,54.1927,51.3656,46.8114,39.7202,30.8150,22.6451,11.2103,10.4096,10.4097,17.4257,17.4257,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.635,0.00000,1.00000,0.00000,1,12.2006,-0.0002,0.33274,0.00890,5236.0,0.0,5.7129,12.6919,22.9799,138.4030,89.8018,76.4526,70.8544,66.5980,63.8636,61.3494,59.0300,56.8837,54.1349,51.3109,46.7615,39.6792,30.7886,22.6316,11.2094,11.1275,11.1275,18.7760,18.7760,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
106.654,0.00000,1.00000,0.00000,1,13.0488,-0.0002,0.33264,0.00890,5236.0,0.0,5.7138,12.6980,23.0414,138.2440,89.6990,76.3650,70.7733,66.5219,63.7906,61.2793,58.9624,56.8186,54.0731,51.2521,46.7080,39.6354,30.7602,22.6171,11.2086,11.9068,11.9067,20.0901,20.0901,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
