timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
268.964,0.00000,0.88151,0.00000,1,7.7621,0.33307,0.00887,5236.0,0.0,5.7100,12.6706,22.7614,139.0200,90.1936,76.7838,71.1607,66.8854,64.1388,61.6134,59.2836,57.1279,54.3671,51.5304,46.9612,39.8420,30.8938,22.6849,11.2124
269.066,0.00000,0.98974,0.00000,1,9.4957,0.33270,0.00886,5240.4,0.0,5.7131,12.6912,22.9725,138.4600,89.8268,76.4707,70.8701,66.6122,63.8765,61.3613,59.0410,56.8940,54.1443,51.3193,46.7686,39.6845,30.7920,22.6334,11.2094
269.165,0.00000,0.77491,0.00000,1,10.8897,0.33230,0.00886,5236.0,0.0,5.7165,12.7156,23.2160,137.8430,89.4270,76.1308,70.5552,66.3159,63.5925,61.0887,58.7787,56.6409,53.9038,51.0912,46.5607,39.5145,30.6817,22.5770,11.2061
269.266,0.00000,0.94050,0.00000,1,14.7455,0.33177,0.00886,5236.0,0.0,5.7210,12.7506,23.5586,137.0380,88.9061,75.6872,70.1445,65.9302,63.2226,60.7333,58.4367,56.3117,53.5902,50.7941,46.2901,39.2925,30.5372,22.5022,11.2016
269.364,0.00000,0.87676,0.00000,1,18.6837,0.33109,0.00886,5236.0,0.0,5.7269,12.8017,24.0579,135.9880,88.2245,75.1073,69.6067,65.4248,62.7378,60.2676,57.9886,55.8800,53.1795,50.4047,45.9353,39.0011,30.3464,22.4025,11.1958
269.467,0.00000,0.87009,0.00000,1,22.6275,0.33022,0.00886,5236.0,0.0,5.7343,12.8748,24.7864,134.6650,87.3666,74.3765,68.9296,64.7881,62.1277,59.6813,57.4246,55.3362,52.6621,49.9143,45.4883,38.6330,30.1042,22.2738,11.1885
269.568,0.00000,0.85687,0.00000,1,26.4465,0.32921,0.00886,5236.0,0.0,5.7430,12.9728,25.8222,133.1260,86.3674,73.5261,68.1412,64.0473,61.4171,58.9987,56.7677,54.7035,52.0595,49.3433,44.9679,38.2034,29.8194,22.1198,11.1780
269.667,0.00000,0.84902,0.00000,1,30.2069,0.32804,0.00886,5236.0,0.0,5.7530,13.1043,27.4109,131.3460,85.2125,72.5433,67.2303,63.1912,60.5961,58.2101,56.0092,53.9722,51.3639,48.6839,44.3671,37.7055,29.4867,21.9365,11.1609
269.766,0.00000,0.95914,0.00000,2,32.6852,0.32674,0.00886,5264.2,0.0,5.7642,13.2768,30.3425,129.3450,83.9150,71.4385,66.2068,62.2290,59.6735,57.3239,55.1563,53.1507,50.5819,47.9428,43.6917,37.1437,29.1082,21.7238,11.1355
269.867,0.00000,0.99925,0.00000,2,35.1527,0.32536,0.00887,5236.0,0.0,5.7760,13.4896,200.0000,127.2320,82.5457,70.2732,65.1267,61.2140,58.7003,56.3890,54.2567,52.2837,49.7569,47.1609,42.9793,36.5489,28.7038,21.4918,11.1016
