timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
86.102,0.00000,0.95193,0.00000,1,7.1968,0.33321,0.00895,5236.0,0.0,5.7092,12.6680,22.7287,139.0380,90.2303,76.8214,71.1977,66.9220,64.1749,61.6489,59.3186,57.1624,54.4006,51.5632,46.9924,39.8683,30.9105,22.6930,11.2128
86.161,0.00000,0.89280,0.00000,1,9.6267,0.33300,0.00894,5236.0,0.0,5.7110,12.6793,22.8439,138.7210,90.0246,76.6460,71.0351,66.7691,64.0281,61.5080,59.1832,57.0317,54.2763,51.4454,46.8849,39.7806,30.8539,22.6644,11.2111
86.225,0.00000,0.88149,0.00000,1,12.1567,0.33272,0.00894,5236.0,0.0,5.7134,12.6953,23.0042,138.2970,89.7491,76.4113,70.8177,66.5646,63.8322,61.3198,59.0019,56.8572,54.1103,51.2879,46.7415,39.6632,30.7778,22.6258,11.2087
86.282,0.00000,0.90006,0.00000,1,14.5400,0.33239,0.00894,5236.0,0.0,5.7162,12.7153,23.2033,137.7940,89.4228,76.1336,70.5603,66.3226,63.6000,61.0968,58.7874,56.6504,53.9136,51.1013,46.5714,39.5241,30.6876,22.5796,11.2059
86.347,0.00000,0.94934,0.00000,2,16.3342,0.33200,0.00894,5249.4,0.0,5.7196,12.7405,23.4516,137.2050,89.0405,75.8078,70.2586,66.0389,63.3282,60.8355,58.5361,56.4080,53.6828,50.8827,46.3723,39.3608,30.5813,22.5248,11.2026
86.407,0.00000,0.99538,0.00000,2,16.8558,0.33159,0.00895,5236.0,0.0,5.7230,12.7691,23.7298,136.5820,88.6374,75.4653,69.9411,65.7407,63.0422,60.5609,58.2719,56.1535,53.4408,50.6532,46.1633,39.1893,30.4695,22.4666,11.1992
86.463,0.00000,0.99958,0.00000,2,18.8699,0.33115,0.00895,5236.0,0.0,5.7269,12.8024,24.0573,135.9070,88.2007,75.0931,69.5964,65.4168,62.7313,60.2624,57.9845,55.8768,53.1774,50.4036,45.9357,39.0023,30.3470,22.4024,11.1954
86.522,0.00000,0.99996,0.00000,2,20.8468,0.33065,0.00895,5236.0,0.0,5.7311,12.8425,24.4539,135.1600,87.7153,74.6800,69.2134,65.0567,62.3864,59.9309,57.6656,55.5693,52.8846,50.1262,45.6829,38.7944,30.2103,22.3301,11.1913
86.584,0.00000,1.00000,0.00000,2,22.8115,0.33011,0.00895,5236.0,0.0,5.7358,12.8902,24.9358,134.3390,87.1820,74.2260,68.7927,64.6610,62.0071,59.5665,57.3148,55.2314,52.5631,49.8217,45.4052,38.5656,30.0592,22.2493,11.1867
86.642,0.00000,1.00000,0.00000,2,24.7831,0.32952,0.00895,5236.0,0.0,5.7408,12.9468,25.5298,133.4430,86.6006,73.7312,68.3339,64.2303,61.5937,59.1693,56.9328,54.8631,52.2127,49.4893,45.1025,38.3156,29.8937,22.1599,11.1807
86.703,0.00000,1.00000,0.00000,2,26.7536,0.32888,0.00895,5236.0,0.0,5.7463,13.0136,26.2749,132.4730,85.9708,73.1952,67.8370,63.7633,61.1459,58.7392,56.5190,54.4645,51.8332,49.1297,44.7748,38.0444,29.7132,22.0614,11.1727
86.764,0.00000,1.00000,0.00000,2,28.7874,0.32816,0.00895,5236.0,0.0,5.7524,13.0949,27.2760,131.3910,85.2698,72.5982,67.2836,63.2429,60.6471,58.2600,56.0579,54.0202,51.4103,48.7289,44.4094,37.7417,29.5108,21.9496,11.1619
86.826,0.00000,1.00000,0.00000,2,30.7539,0.32742,0.00895,5236.0,0.0,5.7588,13.1874,28.6189,130.2700,84.5420,71.9787,66.7098,62.7037,60.1298,57.7633,55.5799,53.5593,50.9720,48.3131,44.0308,37.4271,29.2993,21.8315,11.1487
86.885,0.00000,1.00000,0.00000,2,32.7187,0.32663,0.00895,5236.0,0.0,5.7656,13.2953,30.7716,129.0750,83.7669,71.3187,66.0981,62.1287,59.5784,57.2335,55.0700,53.0683,50.5044,47.8702,43.6269,37.0910,29.0722,21.7030,11.1323
86.944,0.00000,1.00000,0.00000,2,34.6818,0.32579,0.00895,5236.0,0.0,5.7728,13.4212,200.0000,127.8060,82.9434,70.6177,65.4485,61.5182,58.9930,56.6709,54.5289,52.5467,50.0082,47.3998,43.1984,36.7332,28.8292,21.5640,11.1124
87.006,0.00000,1.00000,0.00000,2,36.6429,0.32490,0.00895,5236.0,0.0,5.7804,13.5674,200.0000,126.4630,82.0721,69.8760,64.7611,60.8720,58.3733,56.0759,53.9563,51.9948,49.4831,46.9019,42.7447,36.3537,28.5701,21.4139,11.0885
87.066,0.00000,1.00000,0.00000,2,38.5967,0.32397,0.00895,5236.0,0.0,5.7896,13.7371,200.0000,125.0490,81.1544,69.0944,64.0366,60.1911,57.7204,55.4485,53.3527,51.4134,48.9296,46.3774,42.2665,35.9527,28.2947,21.2523,11.0603
87.124,0.00000,1.00000,0.00000,2,40.5599,0.32298,0.00895,5236.0,0.0,5.8035,13.9338,200.0000,123.5600,80.1877,68.2719,63.2742,59.4745,57.0330,54.7883,52.7174,50.8012,48.3468,45.8253,41.7632,35.5294,28.0024,21.0787,11.0271
87.185,0.00000,1.00000,0.00000,2,42.5137,0.32195,0.00895,5236.0,0.0,5.8228,14.1616,200.0000,121.9980,79.1739,67.4086,62.4741,58.7223,56.3120,54.0954,52.0507,50.1588,47.7355,45.2458,41.2353,35.0840,27.6930,20.8927,10.9886
87.247,0.00000,0.99690,0.00000,2,44.4965,0.32087,0.00895,5513.6,0.0,5.8483,14.4257,200.0000,120.3610,78.1117,66.5041,61.6361,57.9347,55.5565,53.3698,51.3526,49.4859,47.0953,44.6389,40.6819,34.6163,27.3660,20.6937,10.9443
87.303,0.00000,0.93898,0.00000,2,46.5400,0.31973,0.00897,5785.7,0.0,5.8809,14.7331,200.0000,118.6260,76.9910,65.5511,60.7534,57.1050,54.7614,52.6062,50.6179,48.7781,46.4219,44.0007,40.1007,34.1236,27.0195,20.4802,10.8933
87.364,0.00000,0.91642,0.00000,2,48.6173,0.31785,0.00894,6041.0,0.0,5.9271,15.1025,200.0000,116.8190,75.8188,64.5532,59.8284,56.2358,53.9277,51.8051,49.8473,48.0355,45.7151,43.3309,39.4902,33.6043,26.6498,20.2471,10.8307
87.426,0.00000,0.88872,0.00000,2,50.7384,0.31624,0.01440,6304.4,0.0,5.9766,15.5178,200.0000,114.9500,74.6059,63.5205,58.8713,55.3362,53.0649,50.9764,49.0497,47.2672,44.9838,42.6378,38.8584,33.0668,26.2663,20.0050,10.7654
87.484,0.00000,0.43553,0.00000,2,52.5633,0.31376,0.02007,6943.4,0.0,6.0360,16.0014,200.0000,113.0180,73.3491,62.4497,57.8786,54.4029,52.1698,50.1165,48.2225,46.4696,44.2248,41.9181,38.2025,32.5083,25.8641,19.7482,10.6921
87.545,0.00000,0.85003,0.00000,2,54.4734,0.31033,0.02594,6777.2,0.0,6.1063,16.5660,200.0000,111.0150,72.0466,61.3403,56.8501,53.4363,51.2428,49.2257,47.3652,45.6433,43.4384,41.1727,37.5232,31.9301,25.4437,19.4766,10.6105
87.605,0.00000,0.80067,0.00000,2,56.6756,0.30585,0.03203,7063.0,0.0,6.1890,17.2318,200.0000,108.9290,70.6919,60.1865,55.7808,52.4309,50.2789,48.2998,46.4740,44.7849,42.6212,40.3981,36.8171,31.3292,25.0028,19.1883,10.5196
87.665,0.00000,0.80074,0.00000,2,58.8555,0.30020,0.03834,7299.2,0.0,6.2853,18.0215,200.0000,106.7950,69.2978,58.9979,54.6782,51.3940,49.2838,47.3438,45.5541,43.8979,41.7767,39.5974,36.0870,30.7074,24.5421,18.8837,10.4189
87.727,0.00000,0.71461,0.00000,3,61.0825,0.29302,0.04508,7632.6,0.0,6.4009,19.0046,200.0000,104.5220,67.8099,57.7276,53.4997,50.2854,48.2204,46.3217,44.5701,42.9492,40.8736,38.7408,35.3057,30.0416,24.0438,18.5504,10.3038
87.795,0.00000,0.97399,0.00000,3,61.3404,0.28387,0.05246,5618.8,0.0,6.5418,20.2876,200.0000,101.9940,66.1673,56.3285,52.2032,49.0665,47.0514,45.1985,43.4893,41.9078,39.8823,37.8013,34.4493,29.3127,23.4931,18.1780,10.1696
87.859,0.00000,0.99763,0.00000,3,63.0614,0.27320,0.05994,6031.4,0.0,6.7009,21.8882,200.0000,99.4346,64.5041,54.9121,50.8901,47.8322,45.8676,44.0614,42.3951,40.8533,38.8788,36.8500,33.5822,28.5747,22.9297,17.7928,10.0250
87.926,0.00000,0.99978,0.00000,3,65.0134,0.26072,0.06762,6267.8,0.0,6.8825,23.9834,200.0000,96.8075,62.7944,53.4556,49.5397,46.5624,44.6500,42.8914,41.2691,39.7682,37.8459,35.8708,32.6895,27.8148,22.3436,17.3876,9.8669
