timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
105.582,0.00000,0.95530,0.00000,1,6.3897,0.33327,0.00895,5236.0,0.0,5.7087,12.6651,22.6983,139.1220,90.2856,76.8683,71.2413,66.9630,64.2142,61.6866,59.3549,57.1973,54.4341,51.5948,47.0213,39.8919,30.9258,22.7008,11.2133
105.677,0.00000,0.89655,0.00000,1,10.4763,0.33292,0.00895,5236.0,0.0,5.7117,12.6842,22.8922,138.5860,89.9391,76.5734,70.9681,66.7062,63.9680,61.4502,59.1276,56.9782,54.2254,51.3972,46.8412,39.7448,30.8307,22.6526,11.2103
105.781,0.00000,0.89601,0.00000,1,14.5448,0.33239,0.00895,5236.0,0.0,5.7162,12.7155,23.2043,137.7900,89.4205,76.1319,70.5588,66.3212,63.5988,61.0956,58.7862,56.6493,53.9126,51.1004,46.5708,39.5234,30.6871,22.5794,11.2059
105.881,0.00000,0.99003,0.00000,2,16.3236,0.33173,0.00895,5236.0,0.0,5.7219,12.7593,23.6347,136.7900,88.7722,75.5800,70.0472,65.8406,63.1377,60.6526,58.3602,56.2385,53.5215,50.7300,46.2331,39.2467,30.5069,22.4862,11.2004
105.979,0.00000,0.99982,0.00000,2,19.5436,0.33099,0.00894,5236.0,0.0,5.7282,12.8147,24.1796,135.6780,88.0481,74.9630,69.4753,65.3026,62.6219,60.1571,57.8832,55.7789,53.0841,50.3153,45.8549,38.9359,30.3034,22.3795,11.1942
106.081,0.00000,1.00000,0.00000,2,22.8236,0.33011,0.00894,5236.0,0.0,5.7357,12.8901,24.9353,134.3490,87.1855,74.2284,68.7946,64.6628,62.0085,59.5676,57.3160,55.2322,52.5640,49.8223,45.4057,38.5658,30.0594,22.2495,11.1868
106.182,0.00000,1.00000,0.00000,2,26.1092,0.32910,0.00894,5236.0,0.0,5.7444,12.9899,26.0058,132.8140,86.1895,73.3803,68.0083,63.9242,61.3000,58.8871,56.6613,54.6014,51.9633,49.2530,44.8868,38.1371,29.7751,22.0953,11.1757
106.283,0.00000,1.00000,0.00000,2,29.4552,0.32792,0.00894,5236.0,0.0,5.7545,13.1241,27.6714,131.0350,85.0351,72.3979,67.0977,63.0680,60.4791,58.0986,55.9025,53.8701,51.2676,48.5936,44.2859,37.6390,29.4419,21.9113,11.1579
106.382,0.00000,1.00000,0.00000,2,32.7308,0.32663,0.00894,5236.0,0.0,5.7655,13.2954,30.7753,129.0830,83.7689,71.3194,66.0987,62.1290,59.5788,57.2336,55.0702,53.0683,50.5044,47.8699,43.6266,37.0906,29.0720,21.7030,11.1324
106.482,0.00000,1.00000,0.00000,2,36.0015,0.32521,0.00894,5236.0,0.0,5.7777,13.5162,200.0000,126.9250,82.3694,70.1282,64.9948,61.0915,58.5837,56.2777,54.1505,52.1819,49.6609,47.0707,42.8981,36.4820,28.6579,21.4650,11.0970
106.583,0.00000,1.00000,0.00000,2,39.2640,0.32365,0.00894,5236.0,0.0,5.7936,13.7997,200.0000,124.5670,80.8386,68.8250,63.7868,59.9558,57.4946,55.2317,53.1440,51.2120,48.7378,46.1957,42.1007,35.8132,28.1985,21.1955,11.0498
106.684,0.00000,1.00000,0.00000,2,42.5256,0.32195,0.00894,5236.0,0.0,5.8228,14.1621,200.0000,122.0030,79.1744,67.4084,62.4737,58.7216,56.3114,54.0948,52.0499,50.1580,47.7346,45.2449,41.2340,35.0830,27.6922,20.8923,10.9886
106.782,0.00000,0.95628,0.00000,2,45.8710,0.32012,0.00894,5689.4,0.0,5.8691,14.6255,200.0000,119.2300,77.3760,65.8770,61.0547,57.3878,55.0322,52.8660,50.8678,49.0186,46.6505,44.2172,40.2976,34.2902,27.1371,20.5529,10.9111
106.884,0.00000,0.91047,0.00000,2,49.3330,0.31741,0.01074,6127.5,0.0,5.9425,15.2339,200.0000,116.2260,75.4270,64.2179,59.5170,55.9426,53.6464,51.5348,49.5869,47.7844,45.4758,43.1039,39.2831,33.4275,26.5241,20.1681,10.8098
106.984,0.00000,0.43544,0.00000,2,52.5728,0.31376,0.02007,6951.0,0.0,6.0360,16.0016,200.0000,113.0370,73.3551,62.4533,57.8814,54.4051,52.1717,50.1181,48.2238,46.4706,44.2255,41.9186,38.2027,32.5080,25.8638,19.7480,10.6921
107.084,0.00000,0.85528,0.00000,2,55.9548,0.30748,0.02998,6927.3,0.0,6.1600,16.9975,200.0000,109.6510,71.1547,60.5794,56.1442,52.7720,50.6057,48.6136,46.7759,45.0755,42.8976,40.6599,37.0555,31.5316,25.1518,19.2861,10.5510
