time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
84.311,0.0000,1.0000,0.0000,1,11.43,0.3328,0.0088,5236.0,0.0,5.7120,12.6854,22.9372,138.6180,89.9040,76.5304,70.9232,66.6603,63.9218,61.4039,59.0813,56.9320,54.1795,51.3518,46.7970,39.7072,30.8075,22.6422,11.2110
84.512,0.0000,1.0000,0.0000,2,19.13,0.3315,0.0088,5264.2,0.0,5.7230,12.7708,23.7780,136.6380,88.6173,75.4351,69.9079,65.7060,63.0064,60.5245,58.2350,56.1164,53.4035,50.6162,46.1265,39.1574,30.4498,22.4577,11.2002
84.714,0.0000,1.0000,0.0000,2,24.99,0.3297,0.0088,5236.0,0.0,5.7381,12.9235,25.3164,133.9160,86.8506,73.9305,68.5135,64.3950,61.7496,59.3170,57.0731,54.9968,52.3378,49.6059,45.2059,38.3991,29.9502,22.1918,11.1847
84.916,0.0000,1.0000,0.0000,2,31.61,0.3274,0.0088,5236.0,0.0,5.7580,13.1938,28.7787,130.3230,84.5214,71.9479,66.6764,62.6684,60.0938,57.7267,55.5428,53.5222,50.9346,48.2760,43.9939,37.3943,29.2782,21.8207,11.1489
85.114,0.0000,1.0000,0.0000,2,38.14,0.3246,0.0088,5236.0,0.0,5.7825,13.6441,200.0000,125.9430,81.6808,69.5300,64.4356,60.5624,58.0742,55.7866,53.6763,51.7235,49.2227,46.6536,42.5156,36.1590,28.4375,21.3374,11.0768
85.316,0.0000,1.0000,0.0000,2,44.70,0.3212,0.0088,5544.8,0.0,5.8427,14.3847,200.0000,120.7450,78.3094,66.6602,61.7759,58.0627,55.6773,53.4840,51.4608,49.5886,47.1913,44.7280,40.7607,34.6799,27.4113,20.7224,10.9520
85.516,0.0000,1.0000,0.0000,2,52.31,0.3159,0.0158,6978.3,0.0,5.9885,15.6264,200.0000,114.6450,74.3562,63.2956,58.6580,55.1323,52.8674,50.7849,48.8639,47.0862,44.8099,42.4712,38.7041,32.9319,26.1701,19.9447,10.7495
85.715,0.1440,1.0000,0.0000,3,57.18,0.3033,0.0321,5460.4,0.0,6.2127,17.3171,200.0000,112.2590,71.7503,60.8331,56.2815,52.8311,50.6190,48.5882,46.7174,44.9889,42.7784,40.5110,36.8666,31.3014,24.9611,19.1536,10.4989
85.924,0.0000,1.0000,0.0000,3,62.99,0.2925,0.0275,6011.1,0.0,6.2780,17.2500,103.3710,149.4150,82.8026,67.7624,61.7928,57.3791,54.5984,52.0785,49.7847,47.6879,45.0380,42.3559,38.1200,31.8223,25.0679,19.1822,10.4547
86.143,0.1274,1.0000,0.0000,3,69.83,0.2650,0.0541,6780.7,0.0,6.7309,21.2906,136.2330,138.0550,76.4400,62.5428,57.0287,52.9521,50.3842,48.0572,45.9391,44.0030,41.5564,39.0802,35.1698,29.3571,23.1313,17.8840,10.0093
