timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
14.842,0.00000,0.99998,0.00000,1,5.2394,0.0008,0.33320,0.00296,942.5,0.0,5.6748,12.4374,21.6869,148.1050,93.9075,79.4476,73.4368,68.8876,65.9741,63.3018,60.8422,58.5708,55.6682,52.6937,47.9184,40.5653,31.4072,22.9958,11.2793,5.5804,3.0375,6.4863,3.7355,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.863,0.00000,0.99998,0.00000,1,5.5660,-0.0008,0.33319,0.00289,942.5,0.0,5.6745,12.4365,21.6951,148.1380,93.9043,79.4394,73.4272,68.8770,65.9630,63.2905,60.8305,58.5589,55.6562,52.6814,47.9060,40.5544,31.4008,22.9934,11.2799,3.3291,5.8545,4.0315,6.7632,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.884,0.00000,0.99998,0.00000,1,5.8926,0.0008,0.33318,0.00296,942.5,0.0,5.6750,12.4406,21.7259,147.9600,93.8158,79.3700,73.3651,68.8204,65.9097,63.2401,60.7827,58.5135,55.6139,52.6422,47.8716,40.5268,31.3827,22.9838,11.2791,6.1276,3.6208,7.0410,4.3277,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.904,0.00000,0.99998,0.00000,1,6.2192,-0.0009,0.33316,0.00289,942.5,0.0,5.6748,12.4401,21.7369,147.9830,93.8064,79.3567,73.3507,68.8053,65.8944,63.2245,60.7672,58.4980,55.5982,52.6267,47.8563,40.5135,31.3746,22.9804,11.2796,3.9112,6.3995,4.6231,7.3175,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.925,0.00000,0.99998,0.00000,1,6.5459,0.0008,0.33314,0.00295,942.5,0.0,5.6753,12.4446,21.7702,147.7990,93.7131,79.2834,73.2849,68.7451,65.8379,63.1710,60.7163,58.4495,55.5531,52.5846,47.8191,40.4838,31.3550,22.9702,11.2788,6.6718,4.2018,7.5921,4.9174,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.946,0.00000,0.99998,0.00000,1,6.8726,-0.0009,0.33312,0.00289,942.5,0.0,5.6751,12.4443,21.7844,147.8110,93.6975,79.2649,73.2656,68.7256,65.8181,63.1514,60.6968,58.4301,55.5340,52.5658,47.8008,40.4681,31.3455,22.9659,11.2793,4.4916,6.9427,5.2112,7.8641,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.967,0.00000,0.99998,0.00000,1,7.1993,0.0009,0.33310,0.00295,942.5,0.0,5.6756,12.4489,21.8203,147.6210,93.6003,79.1874,73.1963,68.6619,65.7582,63.0946,60.6429,58.3789,55.4859,52.5210,47.7612,40.4362,31.3246,22.9551,11.2785,7.2137,4.7807,8.1357,5.5051,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
14.988,0.00000,0.99998,0.00000,1,7.5263,-0.0009,0.33308,0.00289,962.1,0.0,5.6754,12.4490,21.8369,147.6220,93.5783,79.1636,73.1725,68.6382,65.7345,63.0712,60.6196,58.3559,55.4631,52.4988,47.7401,40.4182,31.3134,22.9501,11.2790,5.0711,7.4824,5.8072,8.4148,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.008,0.00000,0.99998,0.00000,1,7.8572,0.0010,0.33306,0.00295,1003.1,0.0,5.6759,12.4538,21.8753,147.4270,93.4765,79.0826,73.0996,68.5711,65.6713,63.0112,60.5628,58.3015,55.4125,52.4515,47.6981,40.3843,31.2912,22.9386,11.2782,7.7528,5.3660,8.6999,6.1294,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
15.023,0.00000,0.99998,0.00000,1,8.1936,-0.0011,0.33304,0.00290,1044.4,0.0,5.6758,12.4543,21.8954,147.4160,93.4481,79.0534,73.0708,68.5426,65.6430,62.9835,60.5354,58.2748,55.3862,52.4258,47.6739,40.3636,31.2784,22.9327,11.2786,5.6672,8.0251,6.4554,8.9843,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
