time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
8.819,0.0000,0.9602,0.0000,1,5.23,0.3333,0.0088,5236.0,0.0,5.7080,12.6599,22.6691,139.3170,90.3706,76.9309,71.2956,67.0112,64.2586,61.7280,59.3934,57.2333,54.4667,51.6243,47.0462,39.9111,30.9390,22.7084,11.2146
8.838,0.0000,0.9683,0.0000,1,6.09,0.3332,0.0088,5236.0,0.0,5.7084,12.6624,22.6946,139.2460,90.3244,76.8916,71.2591,66.9770,64.2258,61.6964,59.3630,57.2039,54.4390,51.5980,47.0222,39.8915,30.9263,22.7019,11.2142
8.859,0.0000,0.9188,0.0000,1,6.93,0.3332,0.0088,5236.0,0.0,5.7089,12.6652,22.7234,139.1630,90.2710,76.8463,71.2171,66.9376,64.1883,61.6602,59.3280,57.1702,54.4069,51.5677,46.9945,39.8689,30.9118,22.6946,11.2138
8.880,0.0000,0.9384,0.0000,1,7.75,0.3331,0.0088,5236.0,0.0,5.7094,12.6684,22.7567,139.0710,90.2113,76.7954,71.1700,66.8932,64.1456,61.6193,59.2888,57.1325,54.3707,51.5335,46.9633,39.8434,30.8953,22.6863,11.2133
8.898,0.0000,0.9314,0.0000,1,8.55,0.3330,0.0088,5236.0,0.0,5.7100,12.6720,22.7937,138.9690,90.1450,76.7386,71.1176,66.8439,64.0982,61.5738,59.2453,57.0903,54.3307,51.4954,46.9286,39.8151,30.8770,22.6772,11.2127
8.917,0.0000,0.9224,0.0000,1,9.34,0.3330,0.0088,5236.0,0.0,5.7106,12.6761,22.8350,138.8570,90.0720,76.6767,71.0598,66.7896,64.0462,61.5239,59.1972,57.0441,54.2865,51.4537,46.8906,39.7841,30.8570,22.6669,11.2121
8.937,0.0000,0.9200,0.0000,1,10.14,0.3329,0.0088,5236.0,0.0,5.7113,12.6806,22.8802,138.7340,89.9923,76.6089,70.9971,66.7307,63.9897,61.4697,59.1448,56.9936,54.2387,51.4084,46.8492,39.7502,30.8350,22.6558,11.2114
8.958,0.0000,0.9001,0.0000,1,10.95,0.3328,0.0088,5236.0,0.0,5.7120,12.6855,22.9304,138.6010,89.9062,76.5355,70.9292,66.6666,63.9284,61.4108,59.0881,56.9391,54.1868,51.3590,46.8043,39.7134,30.8113,22.6438,11.2107
8.979,0.0000,0.9131,0.0000,1,11.77,0.3327,0.0088,5236.0,0.0,5.7128,12.6910,22.9845,138.4590,89.8135,76.4565,70.8559,66.5978,63.8624,61.3474,59.0271,56.8802,54.1310,51.3060,46.7560,39.6740,30.7857,22.6307,11.2099
9.002,0.0000,0.8669,0.0000,1,12.67,0.3326,0.0088,5236.0,0.0,5.7137,12.6975,23.0504,138.2890,89.7038,76.3631,70.7692,66.5165,63.7845,61.2725,58.9551,56.8109,54.0648,51.2433,46.6990,39.6273,30.7554,22.6153,11.2090
9.021,0.0000,0.9612,0.0000,1,13.47,0.3325,0.0088,5236.0,0.0,5.7147,12.7041,23.1150,138.1260,89.5973,76.2725,70.6855,66.4375,63.7087,61.1997,58.8851,56.7432,54.0006,51.1825,46.6433,39.5818,30.7259,22.6002,11.2081
