time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
81.365,0.0000,0.9602,0.0000,1,5.23,0.3333,0.0088,5236.0,0.0,5.7080,12.6599,22.6691,139.3170,90.3706,76.9309,71.2956,67.0112,64.2586,61.7280,59.3934,57.2333,54.4667,51.6243,47.0462,39.9111,30.9390,22.7084,11.2146
81.383,0.0000,0.9683,0.0000,1,6.09,0.3332,0.0088,5236.0,0.0,5.7084,12.6624,22.6946,139.2460,90.3244,76.8916,71.2591,66.9770,64.2258,61.6964,59.3630,57.2039,54.4390,51.5980,47.0222,39.8915,30.9263,22.7019,11.2142
81.405,0.0000,0.9188,0.0000,1,6.93,0.3332,0.0088,5236.0,0.0,5.7089,12.6652,22.7234,139.1630,90.2710,76.8463,71.2171,66.9376,64.1883,61.6602,59.3280,57.1702,54.4069,51.5677,46.9945,39.8689,30.9118,22.6946,11.2138
81.423,0.0000,0.9384,0.0000,1,7.75,0.3331,0.0088,5236.0,0.0,5.7094,12.6684,22.7567,139.0710,90.2113,76.7954,71.1700,66.8932,64.1456,61.6193,59.2888,57.1325,54.3707,51.5335,46.9633,39.8434,30.8953,22.6863,11.2133
81.451,0.0000,0.9314,0.0000,1,8.55,0.3330,0.0088,5236.0,0.0,5.7100,12.6720,22.7937,138.9690,90.1450,76.7386,71.1176,66.8439,64.0982,61.5738,59.2453,57.0903,54.3307,51.4954,46.9286,39.8151,30.8770,22.6772,11.2127
81.463,0.0000,0.9224,0.0000,1,9.34,0.3330,0.0088,5236.0,0.0,5.7106,12.6761,22.8350,138.8570,90.0720,76.6767,71.0598,66.7896,64.0462,61.5239,59.1972,57.0441,54.2865,51.4537,46.8906,39.7841,30.8570,22.6669,11.2121
81.483,0.0000,0.9200,0.0000,1,10.14,0.3329,0.0088,5236.0,0.0,5.7113,12.6806,22.8802,138.7340,89.9923,76.6089,70.9971,66.7307,63.9897,61.4697,59.1448,56.9936,54.2387,51.4084,46.8492,39.7502,30.8350,22.6558,11.2114
81.506,0.0000,0.9001,0.0000,1,10.95,0.3328,0.0088,5236.0,0.0,5.7120,12.6855,22.9304,138.6010,89.9062,76.5355,70.9292,66.6666,63.9284,61.4108,59.0881,56.9391,54.1868,51.3590,46.8043,39.7134,30.8113,22.6438,11.2107
81.524,0.0000,0.9131,0.0000,1,11.77,0.3327,0.0088,5236.0,0.0,5.7128,12.6910,22.9845,138.4590,89.8135,76.4565,70.8559,66.5978,63.8624,61.3474,59.0271,56.8802,54.1310,51.3060,46.7560,39.6740,30.7857,22.6307,11.2099
81.546,0.0000,0.8669,0.0000,1,12.67,0.3326,0.0088,5236.0,0.0,5.7137,12.6975,23.0504,138.2890,89.7038,76.3631,70.7692,66.5165,63.7845,61.2725,58.9551,56.8109,54.0648,51.2433,46.6990,39.6273,30.7554,22.6153,11.2090
81.566,0.0000,0.9612,0.0000,1,13.47,0.3325,0.0088,5236.0,0.0,5.7147,12.7041,23.1150,138.1260,89.5973,76.2725,70.6855,66.4375,63.7087,61.1997,58.8851,56.7432,54.0006,51.1825,46.6433,39.5818,30.7259,22.6002,11.2081
81.586,0.0000,0.8286,0.0000,1,14.27,0.3324,0.0088,5236.0,0.0,5.7156,12.7112,23.1851,137.9510,89.4842,76.1764,70.5962,66.3538,63.6283,61.1224,58.8107,56.6715,53.9325,51.1179,46.5845,39.5336,30.6946,22.5842,11.2072
81.606,0.0000,1.0000,0.0000,1,15.07,0.3323,0.0088,5236.0,0.0,5.7167,12.7188,23.2608,137.7670,89.3646,76.0744,70.5020,66.2649,63.5433,61.0408,58.7320,56.5958,53.8603,51.0495,46.5222,39.4825,30.6615,22.5672,11.2061
81.628,0.0000,0.7609,0.0000,1,15.87,0.3321,0.0088,5236.0,0.0,5.7177,12.7271,23.3417,137.5730,89.2385,75.9672,70.4024,66.1714,63.4535,60.9546,58.6493,56.5161,53.7842,50.9775,46.4566,39.4287,30.6265,22.5491,11.2051
81.645,0.0000,1.0000,0.0000,1,16.66,0.3320,0.0088,5236.0,0.0,5.7189,12.7359,23.4295,137.3680,89.1059,75.8543,70.2977,66.0731,63.3594,60.8640,58.5620,56.4320,53.7044,50.9017,46.3876,39.3722,30.5896,22.5300,11.2040
81.665,0.0000,0.7904,0.0000,2,17.44,0.3319,0.0088,5236.0,0.0,5.7201,12.7455,23.5230,137.1540,88.9672,75.7358,70.1880,65.9701,63.2605,60.7691,58.4707,56.3441,53.6204,50.8224,46.3152,39.3128,30.5509,22.5099,11.2028
81.688,0.0000,1.0000,0.0000,2,17.72,0.3317,0.0088,5249.4,0.0,5.7213,12.7558,23.6229,136.9320,88.8234,75.6135,70.0747,65.8637,63.1583,60.6709,58.3761,56.2530,53.5338,50.7401,46.2403,39.2514,30.5108,22.4890,11.2016
81.707,0.0000,1.0000,0.0000,2,17.68,0.3316,0.0088,5264.2,0.0,5.7226,12.7662,23.7250,136.7110,88.6793,75.4909,69.9610,65.7568,63.0558,60.5727,58.2816,56.1619,53.4472,50.6579,46.1654,39.1898,30.4706,22.4681,11.2003
81.726,0.0000,1.0000,0.0000,2,17.69,0.3314,0.0088,5236.0,0.0,5.7238,12.7770,23.8298,136.4880,88.5351,75.3683,69.8472,65.6500,62.9533,60.4742,58.1869,56.0707,53.3603,50.5757,46.0904,39.1282,30.4304,22.4470,11.1991
81.745,0.0000,1.0000,0.0000,2,18.22,0.3313,0.0088,5236.0,0.0,5.7251,12.7880,23.9375,136.2710,88.3921,75.2463,69.7342,65.5436,62.8512,60.3759,58.0924,55.9796,53.2736,50.4934,46.0152,39.0664,30.3899,22.4259,11.1979
81.768,0.0000,1.0000,0.0000,2,18.90,0.3311,0.0088,5236.0,0.0,5.7264,12.7998,24.0539,136.0380,88.2414,75.1178,69.6152,65.4316,62.7439,60.2729,57.9931,55.8840,53.1825,50.4072,45.9367,39.0018,30.3474,22.4036,11.1966
81.787,0.0000,1.0000,0.0000,2,19.58,0.3310,0.0088,5236.0,0.0,5.7277,12.8124,24.1778,135.7970,88.0846,74.9846,69.4916,65.3155,62.6325,60.1658,57.8902,55.7846,53.0880,50.3174,45.8550,38.9347,30.3034,22.3803,11.1953
81.807,0.0000,1.0000,0.0000,2,20.25,0.3308,0.0088,5236.0,0.0,5.7291,12.8257,24.3101,135.5470,87.9225,74.8462,69.3635,65.1951,62.5171,60.0550,57.7835,55.6818,52.9903,50.2249,45.7705,38.8652,30.2577,22.3561,11.1939
81.826,0.0000,1.0000,0.0000,2,20.91,0.3306,0.0088,5236.0,0.0,5.7306,12.8400,24.4513,135.2880,87.7552,74.7038,69.2313,65.0708,62.3980,59.9405,57.6734,55.5757,52.8892,50.1291,45.6833,38.7932,30.2104,22.3310,11.1925
81.845,0.0000,1.0000,0.0000,2,21.57,0.3305,0.0088,5236.0,0.0,5.7320,12.8551,24.6022,135.0210,87.5818,74.5564,69.0949,64.9424,62.2749,59.8224,57.5597,55.4660,52.7849,50.0303,45.5933,38.7191,30.1615,22.3049,11.1911
81.865,0.0000,1.0000,0.0000,2,22.22,0.3303,0.0088,5236.0,0.0,5.7336,12.8710,24.7633,134.7470,87.4037,74.4046,68.9541,64.8101,62.1481,59.7005,57.4425,55.3531,52.6774,49.9284,45.5004,38.6426,30.1110,22.2780,11.1896
81.885,0.0000,1.0000,0.0000,2,22.88,0.3301,0.0088,5236.0,0.0,5.7351,12.8879,24.9357,134.4630,87.2202,74.2482,68.8093,64.6739,62.0176,59.5751,57.3218,55.2367,52.5668,49.8234,45.4049,38.5636,30.0589,22.2500,11.1879
81.905,0.0000,1.0000,0.0000,2,23.53,0.3299,0.0088,5236.0,0.0,5.7368,12.9058,25.1202,134.1720,87.0309,74.0873,68.6602,64.5337,61.8832,59.4460,57.1976,55.1171,52.4529,49.7155,45.3064,38.4825,30.0051,22.2211,11.1861
81.926,0.0000,1.0000,0.0000,2,24.19,0.3297,0.0088,5236.0,0.0,5.7384,12.9247,25.3183,133.8730,86.8367,73.9220,68.5068,64.3898,61.7450,59.3132,57.0699,54.9940,52.3356,49.6045,45.2053,38.3990,29.9498,22.1911,11.1841
