timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
433.583,0.00000,0.99998,0.00000,1,5.2622,-0.0019,0.33301,0.00295,942.5,0.0,5.6764,12.4408,21.6936,148.1090,93.9072,79.4466,73.4358,68.8864,65.9729,63.3006,60.8409,58.5693,55.6669,52.6923,47.9169,40.5637,31.4052,22.9937,11.2777,3.0550,5.6001,5.3571,4.8003,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.604,0.00000,0.99998,0.00000,1,5.5887,0.0017,0.33299,0.00301,942.5,0.0,5.6769,12.4447,21.7230,147.9380,93.8226,79.3802,73.3765,68.8322,65.9220,63.2527,60.7954,58.5262,55.6266,52.6547,47.8840,40.5372,31.3877,22.9845,11.2769,5.8720,3.3457,5.0988,5.6383,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.625,0.00000,0.99998,0.00000,1,5.9152,-0.0016,0.33298,0.00295,942.5,0.0,5.6767,12.4442,21.7333,147.9610,93.8144,79.3681,73.3632,68.8183,65.9079,63.2382,60.7809,58.5115,55.6120,52.6402,47.8696,40.5249,31.3803,22.9814,11.2775,3.6364,6.1442,5.9198,5.3942,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.639,0.00000,0.99998,0.00000,1,6.2417,0.0015,0.33296,0.00301,942.5,0.0,5.6771,12.4483,21.7649,147.7850,93.7248,79.2980,73.3001,68.7607,65.8535,63.1870,60.7321,58.4652,55.5687,52.6001,47.8342,40.4965,31.3616,22.9716,11.2767,6.4166,3.9259,5.6899,6.2014,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.659,0.00000,0.99998,0.00000,1,6.5683,-0.0015,0.33294,0.00295,942.5,0.0,5.6769,12.4481,21.7778,147.7980,93.7105,79.2807,73.2822,68.7422,65.8350,63.1683,60.7137,58.4470,55.5507,52.5823,47.8168,40.4816,31.3526,22.9677,11.2772,4.2157,6.6876,6.4809,5.9832,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.681,0.00000,0.99998,0.00000,1,6.8949,0.0013,0.33292,0.00301,942.5,0.0,5.6775,12.4525,21.8124,147.6140,93.6166,79.2061,73.2156,68.6811,65.7773,63.1137,60.6618,58.3977,55.5045,52.5393,47.7787,40.4510,31.3324,22.9572,11.2763,6.9590,4.5042,6.2757,6.7610,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.701,0.00000,0.99998,0.00000,1,7.2216,-0.0013,0.33290,0.00295,942.5,0.0,5.6773,12.4526,21.8281,147.6170,93.5963,79.1838,73.1931,68.6585,65.7550,63.0913,60.6397,58.3760,55.4829,52.5181,47.7586,40.4337,31.3219,22.9525,11.2768,4.7934,7.2297,7.0389,6.5660,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.722,0.00000,0.99998,0.00000,1,7.5484,0.0012,0.33288,0.00301,959.8,0.0,5.6778,12.4572,21.8652,147.4270,93.4975,79.1056,73.1224,68.5939,65.6938,63.0335,60.5848,58.3235,55.4339,52.4725,47.7181,40.4012,31.3005,22.9414,11.2760,7.4985,5.0827,6.8628,7.3252,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.743,0.00000,0.99998,0.00000,1,7.8788,-0.0011,0.33286,0.00295,1001.7,0.0,5.6776,12.4575,21.8840,147.4200,93.4709,79.0781,73.0951,68.5669,65.6672,63.0072,60.5588,58.2978,55.4089,52.4481,47.6950,40.3814,31.2883,22.9359,11.2765,5.3755,7.7690,7.6273,7.1829,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.764,0.00000,0.99998,0.00000,1,8.2149,0.0010,0.33284,0.00301,1043.7,0.0,5.6781,12.4625,21.9239,147.2230,93.3683,78.9959,73.0212,68.4986,65.6025,62.9459,60.5007,58.2425,55.3569,52.3995,47.6518,40.3466,31.2654,22.9240,11.2757,8.0423,5.6749,7.4988,7.9332,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.785,0.00000,0.99998,0.00000,1,8.5558,-0.0010,0.33282,0.00295,1084.1,0.0,5.6780,12.4633,21.9460,147.2040,93.3349,78.9628,72.9888,68.4670,65.5715,62.9155,60.4707,58.2130,55.3281,52.3717,47.6256,40.3243,31.2516,22.9176,11.2761,5.9791,8.3188,8.2309,7.8022,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.799,0.00000,0.99998,0.00000,1,8.8994,0.0009,0.33279,0.00301,1124.4,0.0,5.6786,12.4684,21.9892,147.0020,93.2276,78.8766,72.9109,68.3954,65.5035,62.8510,60.4094,58.1545,55.2733,52.3204,47.5798,40.2874,31.2274,22.9051,11.2753,8.5949,6.2896,8.1021,8.5284,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.819,0.00000,0.99998,0.00000,1,9.2457,-0.0009,0.33277,0.00295,1164.7,0.0,5.6785,12.4697,22.0148,146.9700,93.1869,78.8380,72.8731,68.3589,65.4677,62.8158,60.3750,58.1210,55.2409,52.2891,47.5502,40.2625,31.2117,22.8977,11.2756,6.6056,8.8708,8.8264,8.4017,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.840,0.00000,0.99998,0.00000,1,9.5947,0.0008,0.33274,0.00300,1205.0,0.0,5.6790,12.4752,22.0608,146.7640,93.0758,78.7483,72.7921,68.2838,65.3967,62.7485,60.3109,58.0597,55.1831,52.2351,47.5021,40.2236,31.1863,22.8845,11.2749,9.1443,6.9311,8.7005,9.1244,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.861,0.00000,0.99998,0.00000,1,9.9469,0.0003,0.33271,0.00295,1244.1,0.0,5.6789,12.4768,22.0904,146.7170,93.0273,78.7030,72.7487,68.2419,65.3558,62.7086,60.2719,58.0217,55.1464,52.1997,47.4691,40.1958,31.1688,22.8762,11.2752,7.0270,9.6341,9.4131,8.9965,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
433.882,0.00000,0.99998,0.00000,1,10.3026,0.0006,0.33269,0.00295,1280.6,0.0,5.6791,12.4803,22.1298,146.5990,92.9493,78.6361,72.6868,68.1835,65.2999,62.6548,60.2200,57.9718,55.0988,52.1545,47.4278,40.1616,31.1469,22.8653,11.2751,7.0830,10.1671,9.2356,9.7216,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
