timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
508.695,0.00000,0.87121,0.00000,1,7.3221,0.33320,0.00895,5236.0,0.0,5.7093,12.6689,22.7365,139.0110,90.2146,76.8085,71.1860,66.9111,64.1645,61.6390,59.3091,57.1532,54.3920,51.5551,46.9851,39.8624,30.9066,22.6911,11.2127
508.794,0.00000,0.90922,0.00000,1,11.2876,0.33281,0.00895,5236.0,0.0,5.7127,12.6902,22.9523,138.4270,89.8358,76.4854,70.8867,66.6296,63.8946,61.3797,59.0597,56.9128,54.1632,51.3382,46.7874,39.7009,30.8023,22.6382,11.2094
508.896,0.00000,0.89273,0.00000,1,15.3847,0.33224,0.00895,5236.0,0.0,5.7175,12.7245,23.2927,137.5730,89.2810,76.0132,70.4489,66.2179,63.4999,61.0005,58.6949,56.5612,53.8288,51.0210,46.4984,39.4644,30.6486,22.5595,11.2046
508.996,0.00000,0.99551,0.00000,2,16.9076,0.33158,0.00895,5236.0,0.0,5.7233,12.7707,23.7450,136.5450,88.6150,75.4467,69.9240,65.7252,63.0270,60.5463,58.2578,56.1402,53.4280,50.6413,46.1525,39.1804,30.4638,22.4635,11.1990
509.096,0.00000,0.99992,0.00000,2,20.2425,0.33080,0.00895,5236.0,0.0,5.7299,12.8303,24.3316,135.3770,87.8582,74.8020,69.3267,65.1633,62.4887,60.0292,57.7601,55.6605,52.9716,50.2086,45.7582,38.8564,30.2510,22.3517,11.1925
509.197,0.00000,1.00000,0.00000,2,23.5205,0.32989,0.00895,5236.0,0.0,5.7376,12.9106,25.1446,134.0050,86.9670,74.0437,68.6238,64.5027,61.8550,59.4205,57.1746,55.0960,52.4346,49.6996,45.2942,38.4740,29.9987,22.2167,11.1846
509.298,0.00000,1.00000,0.00000,2,26.8056,0.32885,0.00895,5236.0,0.0,5.7466,13.0167,26.3092,132.4260,85.9425,73.1713,67.8154,63.7428,61.1262,58.7205,56.5010,54.4471,51.8168,49.1142,44.7607,38.0328,29.7054,22.0571,11.1722
509.397,0.00000,1.00000,0.00000,2,30.1505,0.32764,0.00896,5236.0,0.0,5.7569,13.1588,28.1710,130.6030,84.7594,72.1641,66.8817,62.8654,60.2847,57.9122,55.7233,53.6977,51.1037,48.4383,44.1446,37.5219,29.3631,21.8672,11.1528
509.499,0.00000,1.00000,0.00000,2,33.4250,0.32632,0.00896,5236.0,0.0,5.7682,13.3400,32.1660,128.6070,83.4648,71.0621,65.8606,61.9054,59.3645,57.0280,54.8725,52.8778,50.3234,47.6987,43.4707,36.9608,28.9838,21.6526,11.1253
509.599,0.30363,1.00000,0.00000,2,36.5848,0.32654,-0.00239,5236.0,0.0,5.7009,12.9951,27.6162,143.3750,88.8458,74.7104,68.8840,64.4938,61.6905,59.1254,56.7692,54.5977,51.8288,48.9977,44.4673,37.5946,29.4513,21.9588,11.2215
509.699,0.12893,0.99907,0.00000,2,39.8346,0.33441,-0.03235,5236.0,0.0,5.4750,11.8068,20.7817,200.0000,111.8930,90.0374,81.5633,75.3680,71.4958,68.0068,64.8471,61.9726,58.3584,54.7212,49.0191,40.6367,31.5352,23.2795,11.5801
