timestamp,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
508.546,0.00000,0.99865,0.00000,1,6.0680,0.33321,0.00869,5236.0,0.0,5.7077,12.6556,22.6457,139.5070,90.4501,76.9881,71.3448,67.0546,64.2985,61.7648,59.4274,57.2646,54.4950,51.6497,47.0671,39.9269,30.9499,22.7147,11.2156
508.607,0.00000,0.88551,0.00000,1,8.5754,0.33303,0.00869,5236.0,0.0,5.7092,12.6652,22.7439,139.2300,90.2700,76.8353,71.2029,66.9211,64.1705,61.6419,59.3090,57.1507,54.3865,51.5470,46.9734,39.8505,30.9005,22.6898,11.2141
508.665,0.00000,0.91654,0.00000,1,10.9513,0.33280,0.00869,5236.0,0.0,5.7113,12.6785,22.8786,138.8620,90.0314,76.6320,71.0145,66.7440,64.0008,61.4788,59.1521,56.9994,54.2428,51.4107,46.8491,39.7488,30.8349,22.6565,11.2121
508.728,0.00000,0.90764,0.00000,1,13.4180,0.33249,0.00869,5236.0,0.0,5.7139,12.6966,23.0601,138.3870,89.7234,76.3697,70.7714,66.5157,63.7818,61.2684,58.9497,56.8043,54.0572,51.2346,46.6888,39.6176,30.7499,22.6132,11.2096
508.789,0.00000,0.89030,0.00000,1,15.8102,0.33214,0.00869,5236.0,0.0,5.7169,12.7192,23.2831,137.8350,89.3661,76.0654,70.4895,66.2505,63.5276,61.0242,58.7147,56.5781,53.8417,51.0305,46.5028,39.4653,30.6509,22.5624,11.2066
508.848,0.00000,0.97747,0.00000,2,16.7878,0.33174,0.00869,5264.2,0.0,5.7203,12.7467,23.5525,137.2110,88.9608,75.7206,70.1700,65.9500,63.2396,60.7475,58.4485,56.3215,53.5975,50.7991,46.2918,39.2924,30.5382,22.5041,11.2033
508.907,0.00000,0.99795,0.00000,2,18.0079,0.33132,0.00869,5236.0,0.0,5.7239,12.7776,23.8535,136.5560,88.5386,75.3614,69.8374,65.6377,62.9400,60.4599,58.1719,56.0551,53.3440,50.5588,46.0729,39.1125,30.4207,22.4428,11.1997
508.969,0.00000,0.99981,0.00000,2,20.0063,0.33087,0.00869,5236.0,0.0,5.7278,12.8142,24.2139,135.8400,88.0738,74.9659,69.4706,65.2933,62.6097,60.1426,57.8665,55.7607,53.0639,50.2933,45.8311,38.9136,30.2902,22.3740,11.1959
509.029,0.00000,0.99998,0.00000,2,21.9757,0.33036,0.00869,5236.0,0.0,5.7321,12.8582,24.6514,135.0480,87.5606,74.5290,69.0660,64.9128,62.2450,59.7921,57.5295,55.4357,52.7547,50.0004,45.5640,38.6936,30.1453,22.2970,11.1916
509.088,0.00000,1.00000,0.00000,2,23.9424,0.32980,0.00869,5236.0,0.0,5.7369,12.9103,25.1866,134.1830,86.9996,74.0516,68.6234,64.4966,61.8460,59.4089,57.1606,55.0807,52.4167,49.6800,45.2721,38.4527,29.9860,22.2114,11.1864
