time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
5.606,-0.1051,1.0000,0.0000,1,12.14,0.3312,0.0152,5236.0,0.0,5.7631,12.9828,24.5013,129.8440,86.1202,73.7711,68.5474,64.5581,61.9868,59.6168,57.4256,55.3939,52.7862,50.0997,45.7577,38.9018,30.2329,22.2892,11.1280
5.806,-0.0762,1.0000,0.0000,2,18.67,0.3260,0.0272,5236.0,0.0,5.8811,13.7186,33.0617,114.3680,78.6611,68.0975,63.5622,60.0713,57.8087,55.7144,53.7705,51.9615,49.6305,47.2181,43.2953,36.9359,28.8640,21.4754,10.9577
6.005,0.0000,1.0000,0.0000,2,25.24,0.3251,0.0078,5236.0,0.0,5.7717,12.9854,25.4435,134.8390,87.1382,74.1027,68.6447,64.4981,61.8359,59.3890,57.1325,55.0452,52.3733,49.6292,45.2114,38.3861,29.9244,22.1593,11.1564
6.209,0.0000,1.0000,0.0000,2,31.87,0.3236,0.0078,5236.0,0.0,5.7850,13.2455,28.9185,131.2250,84.8040,72.1180,66.8062,62.7709,60.1799,57.7985,55.6024,53.5710,50.9709,48.3002,44.0009,37.3831,29.2572,21.7946,11.1261
6.408,0.0000,1.0000,0.0000,2,38.40,0.3210,0.0078,5236.0,0.0,5.8073,13.6986,200.0000,126.7870,81.9364,69.6793,64.5473,60.6486,58.1451,55.8443,53.7225,51.7598,49.2474,46.6671,42.5132,36.1398,28.4120,21.3096,11.0547
6.607,0.0000,1.0000,0.0000,2,44.48,0.3180,0.0078,5523.7,0.0,5.8667,14.4403,200.0000,121.5520,78.5531,66.8022,61.8818,58.1442,55.7441,53.5384,51.5041,49.6224,47.2140,44.7401,40.7579,34.6596,27.3861,20.6957,10.9310
6.807,0.0000,1.0000,0.0000,2,52.03,0.3131,0.0154,6894.1,0.0,6.0107,15.6747,200.0000,115.4530,74.6130,63.4519,58.7786,55.2282,52.9486,50.8536,48.9213,47.1342,44.8464,42.4966,38.7140,32.9229,26.1532,19.9242,10.7311
7.008,0.1553,1.0000,0.0000,3,56.32,0.3011,0.0304,5370.6,0.0,6.2210,17.2386,200.0000,114.3660,72.5491,61.3858,56.7447,53.2315,50.9816,48.9176,47.0180,45.2635,43.0216,40.7238,37.0348,31.4106,25.0257,19.1860,10.4963
7.216,0.0000,1.0000,0.0000,3,62.01,0.2956,0.0178,5911.8,0.0,6.1826,16.3526,71.7034,175.7420,90.3584,72.7537,65.9216,60.9252,57.8012,54.9859,52.4360,50.1156,47.1978,44.2609,39.6553,32.8822,25.7214,19.5957,10.5686
7.435,0.0000,1.0000,0.0000,3,68.73,0.2751,0.0440,6661.2,0.0,6.5574,19.5354,93.3831,163.3110,83.8867,67.5295,61.1832,56.5428,53.6415,51.0272,48.6595,46.5050,43.7958,41.0693,36.7939,30.5071,23.8623,18.3600,10.1733
7.655,0.0000,1.0000,0.0000,3,76.20,0.2505,0.0167,7564.1,0.0,6.5778,17.5568,41.5576,200.0000,162.7820,107.7640,91.3255,80.5829,74.3432,69.0053,64.3870,60.3524,55.4916,50.8229,43.9184,34.5933,25.6722,19.0471,10.2178
7.877,0.0000,1.0000,0.0000,3,84.78,0.2233,0.0452,8573.8,0.0,7.0451,20.0432,46.2913,200.0000,163.3750,105.2790,88.5122,77.6971,71.4662,66.1651,61.6005,57.6293,52.8647,48.3089,41.6082,32.6273,24.1083,17.8273,9.7578
8.096,0.0000,1.0000,0.0000,4,88.88,0.1682,0.0796,6864.1,0.0,7.8806,22.9342,52.9224,195.4190,150.7770,97.0462,81.5655,71.5853,65.8372,60.9477,56.7383,53.0767,48.6842,44.4852,38.3101,30.0360,22.1900,16.4069,9.0673
8.317,0.1603,1.0000,0.0000,4,94.65,0.0838,0.0812,7385.4,0.0,8.5001,22.2634,43.2918,137.2690,179.7980,160.0440,124.0500,100.6360,88.6872,79.2800,71.6821,65.4177,58.2931,51.8491,42.9667,32.0539,22.6230,16.1750,8.5257
8.535,0.0000,1.0000,0.0000,4,101.02,0.0161,0.0599,7846.5,0.0,8.8974,21.9959,39.6222,94.8402,183.4270,170.5720,161.0830,143.7190,119.2190,101.8630,88.9235,78.9063,68.1650,58.9973,47.1365,33.6717,22.9118,15.9770,8.1485
8.756,0.0000,1.0000,0.0000,4,107.79,-0.0480,0.0599,8400.1,0.0,9.4767,23.4277,42.2009,101.0090,176.0080,163.2230,153.7010,134.6700,111.7110,95.4463,83.3214,73.9349,63.8698,55.2795,44.1658,31.5493,21.4675,14.9697,7.6348
8.975,0.0000,1.0000,0.0000,4,115.04,-0.1160,0.0599,8996.4,0.0,10.0912,24.9468,44.9372,107.5580,168.0520,155.3390,145.7590,125.0580,103.7380,88.6340,77.3744,68.6577,59.3110,51.3338,41.0133,29.2973,19.9351,13.9012,7.0898
9.196,0.0000,1.0000,0.0000,5,120.23,-0.1549,-0.0269,8029.7,0.0,9.5465,19.7487,29.5945,46.6554,71.7590,98.3206,122.5500,173.6380,170.0550,166.6290,163.3200,159.8490,154.5140,147.3930,118.2040,53.3033,27.9329,16.9007,7.3717
9.417,0.0000,1.0000,0.0000,5,126.04,-0.1260,-0.0312,8737.0,0.0,9.2695,19.0344,28.3441,44.2132,66.9745,90.3254,110.9980,167.4900,163.9910,160.6480,157.4500,154.2540,149.4170,143.1630,126.4020,57.7439,29.5829,17.7233,7.6591
9.636,0.0000,1.0000,0.0000,5,132.37,-0.0854,-0.0311,9181.1,0.0,8.9363,18.3533,27.3338,42.6471,64.6235,87.1843,107.1700,159.2130,155.8880,152.7100,149.6710,146.6530,142.1240,136.3610,122.1290,60.3598,30.9393,18.5401,8.0137
9.856,0.0000,1.0000,0.0000,5,138.95,-0.0424,-0.0311,9634.4,0.0,8.5822,17.6262,26.2510,40.9578,62.0643,83.7323,103.0200,150.5670,147.4230,144.4180,141.5440,138.7100,134.4990,129.2210,116.9570,63.1966,32.3939,19.4118,8.3906
10.079,-0.1147,1.0000,0.0000,5,145.11,-0.0300,0.0501,10129.5,0.0,9.2121,22.2414,38.9376,85.7638,131.7890,123.2810,118.1140,113.0200,108.8710,103.9930,97.4982,86.2807,73.0807,62.2142,48.6715,33.9611,22.6826,15.6259,7.8481
10.296,0.0000,1.0000,0.0000,5,151.27,-0.1334,0.1158,10478.2,0.0,10.9568,31.7617,72.7588,116.7740,96.1998,72.0745,60.4181,52.9355,48.6374,44.9879,41.8509,39.1257,35.8610,32.7445,28.1695,22.0542,16.2710,12.0179,6.6315
10.514,0.0772,1.0000,0.0000,6,154.25,-0.2672,0.0082,9843.4,0.0,10.8417,23.9240,38.0379,66.8551,121.0220,113.5010,109.5870,105.9590,103.2250,100.3430,97.2782,93.9733,88.7490,81.0375,56.4172,33.8208,20.3628,13.1915,6.1677
10.736,0.0000,1.0000,0.0000,6,159.79,-0.2851,-0.0073,10063.2,0.0,10.8250,23.1897,35.8492,59.7039,114.1980,106.7900,103.2210,100.0430,97.6867,95.2461,92.7078,90.0533,86.0904,81.0637,68.0820,37.4350,21.3697,13.4628,6.1114
10.955,0.0000,1.0000,0.0000,6,165.18,-0.2750,-0.0067,10391.0,0.0,10.7469,23.0501,35.6732,60.6455,102.2370,95.6164,92.3738,89.4582,87.3139,85.1111,82.8419,80.4960,77.0569,72.8384,63.4669,37.7503,21.6027,13.6265,6.1936
11.175,0.0000,1.0000,0.0000,6,170.44,-0.2636,-0.0067,10707.7,0.0,10.6512,22.8454,35.3574,104.8230,90.0982,84.2643,81.3332,78.7088,76.7966,74.8497,72.8646,70.8370,67.9167,64.4387,57.3422,38.3374,21.9400,13.8397,6.2907
11.395,0.0000,1.0000,0.0000,6,175.57,-0.2518,-0.0067,11020.7,0.0,10.5521,22.6330,35.0285,90.2692,77.5887,72.5415,69.9318,67.6217,65.9555,64.2751,62.5797,60.8687,58.4446,55.6292,50.1948,38.3488,22.2901,14.0605,6.3911
11.617,0.0630,1.0000,0.0000,6,180.06,-0.2049,-0.0914,11368.9,0.0,9.4050,17.6123,24.4002,104.0140,84.5900,77.4367,74.1144,71.4440,69.6575,67.9633,66.3544,64.8248,62.8058,60.5722,56.3926,48.1128,34.9061,20.0490,7.4583
11.835,0.0000,1.0000,0.0000,6,184.99,-0.0441,-0.0966,11589.4,0.0,8.1148,15.1098,22.4118,88.7494,71.8427,65.6544,62.7875,60.4859,58.9480,57.4904,56.1074,54.7935,53.0606,51.2148,47.8847,41.5661,32.3137,22.5646,9.0232
12.055,0.5684,1.0000,0.0000,6,189.56,0.1410,-0.1124,11895.2,0.0,6.6640,13.8921,134.3200,76.5857,61.0510,55.4795,52.9184,50.8718,49.5085,48.2201,47.0004,45.8444,44.3238,42.7124,40.0056,35.1990,28.4603,21.5331,10.5431
12.275,0.0000,1.0000,0.0000,6,192.64,0.3608,-0.1102,12045.1,0.0,4.9912,10.2136,18.1385,151.8330,92.3413,77.2764,71.1085,66.4766,63.5265,60.8316,58.3603,56.0862,53.1911,50.2368,45.5204,38.3930,30.6004,23.7478,12.2666
12.496,0.6069,1.0000,0.0000,6,196.28,0.4402,-0.0327,12439.5,0.0,4.6894,11.4212,30.2121,200.0000,142.7850,103.6720,90.4778,81.4236,75.9980,71.2555,67.0750,63.3623,58.8125,54.3613,47.6280,38.2375,28.9185,21.7759,12.0295
