time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
91.534,-0.0756,0.9344,0.0000,1,5.22,0.3332,0.0098,5236.0,0.0,5.7145,12.6984,22.8357,138.0230,89.8435,76.5562,70.9770,66.7323,64.0042,61.4948,59.1791,57.0356,54.2896,51.4672,46.9187,39.8146,30.8685,22.6637,11.2032
91.554,-0.0756,0.9852,0.0000,1,6.06,0.3330,0.0101,5236.0,0.0,5.7171,12.7136,22.9222,137.5410,89.6232,76.3908,70.8321,66.6023,63.8833,61.3820,59.0736,56.9367,54.1988,51.3845,46.8480,39.7589,30.8302,22.6415,11.1991
91.576,-0.0756,0.9223,0.0000,1,6.85,0.3329,0.0104,5236.0,0.0,5.7202,12.7315,23.0235,136.9880,89.3707,76.2005,70.6661,66.4532,63.7446,61.2527,58.9528,56.8234,54.0946,51.2893,46.7669,39.6952,30.7861,22.6160,11.1944
91.596,-0.0756,0.9544,0.0000,1,7.65,0.3328,0.0108,5236.0,0.0,5.7237,12.7518,23.1407,136.3650,89.0848,75.9856,70.4780,66.2846,63.5879,61.1066,58.8159,56.6947,53.9767,51.1817,46.6748,39.6229,30.7362,22.5871,11.1890
91.618,-0.0756,0.9018,0.0000,1,8.46,0.3326,0.0112,5236.0,0.0,5.7276,12.7747,23.2746,135.6730,88.7672,75.7464,70.2686,66.0965,63.4128,60.9434,58.6631,56.5515,53.8452,51.0617,46.5724,39.5421,30.6804,22.5548,11.1829
91.638,-0.0756,0.9250,0.0000,1,9.27,0.3324,0.0117,5236.0,0.0,5.7320,12.8003,23.4263,134.9150,88.4175,75.4831,70.0379,65.8896,63.2207,60.7639,58.4951,56.3941,53.7002,50.9294,46.4594,39.4532,30.6189,22.5191,11.1762
91.654,-0.0756,0.8699,0.0000,1,10.10,0.3322,0.0122,5236.0,0.0,5.7367,12.8287,23.5968,134.0940,88.0374,75.1968,69.7871,65.6642,63.0110,60.5682,58.3120,56.2222,53.5425,50.7854,46.3363,39.3561,30.5519,22.4801,11.1689
91.675,-0.0756,0.9415,0.0000,1,10.92,0.3320,0.0127,5236.0,0.0,5.7420,12.8598,23.7873,133.2130,87.6288,74.8883,69.5169,65.4214,62.7852,60.3575,58.1148,56.0370,53.3721,50.6298,46.2034,39.2512,30.4794,22.4380,11.1609
91.694,-0.0756,0.8536,0.0000,1,11.73,0.3317,0.0133,5236.0,0.0,5.7477,12.8936,23.9993,132.2800,87.1935,74.5596,69.2285,65.1624,62.5441,60.1323,57.9040,55.8390,53.1902,50.4636,46.0612,39.1391,30.4017,22.3928,11.1523
91.717,-0.0756,0.9796,0.0000,1,12.62,0.3314,0.0140,5236.0,0.0,5.7545,12.9341,24.2598,131.1940,86.6842,74.1740,68.8903,64.8580,62.2607,59.8680,57.6563,55.6063,52.9764,50.2682,45.8937,39.0068,30.3103,22.3394,11.1421
