time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
6.715,-0.0597,0.9509,0.0000,1,5.29,0.3331,0.0095,5236.0,0.0,5.7130,12.6867,22.7796,138.4600,90.0232,76.6846,71.0865,66.8285,64.0920,61.5753,59.2532,57.1042,54.3513,51.5221,46.9635,39.8485,30.8927,22.6784,11.2064
6.735,-0.0594,0.9455,0.0000,1,6.12,0.3330,0.0097,5236.0,0.0,5.7151,12.6994,22.8540,138.0540,89.8357,76.5427,70.9619,66.7164,63.9877,61.4779,59.1618,57.0183,54.2723,51.4497,46.9015,39.7996,30.8591,22.6593,11.2030
6.755,-0.0591,0.9233,0.0000,1,6.93,0.3329,0.0100,5236.0,0.0,5.7177,12.7144,22.9412,137.5860,89.6189,76.3789,70.8184,66.5871,63.8675,61.3654,59.0565,56.9193,54.1811,51.3663,46.8299,39.7433,30.8205,22.6371,11.1991
6.775,-0.0589,0.9475,0.0000,1,7.72,0.3328,0.0103,5236.0,0.0,5.7205,12.7309,23.0389,137.0760,89.3822,76.1996,70.6609,66.4453,63.7352,61.2420,58.9409,56.8105,54.0807,51.2747,46.7511,39.6812,30.7779,22.6127,11.1948
6.793,-0.0586,0.8989,0.0000,1,8.51,0.3326,0.0106,5236.0,0.0,5.7237,12.7496,23.1506,136.5070,89.1170,75.9988,70.4846,66.2869,63.5872,61.1037,58.8113,56.6887,53.9688,51.1720,46.6630,39.6117,30.7301,22.5853,11.1899
6.814,-0.0584,0.9400,0.0000,1,9.32,0.3325,0.0109,5236.0,0.0,5.7272,12.7701,23.2751,135.8910,88.8294,75.7807,70.2929,66.1142,63.4266,60.9537,58.6704,56.5561,53.8467,51.0603,46.5670,39.5359,30.6780,22.5554,11.1846
6.833,-0.0581,0.8564,0.0000,1,10.13,0.3323,0.0113,5236.0,0.0,5.7310,12.7927,23.4135,135.2290,88.5193,75.5454,70.0860,65.9277,63.2530,60.7911,58.5180,56.4129,53.7146,50.9394,46.4632,39.4538,30.6217,22.5231,11.1789
6.853,-0.0578,0.9563,0.0000,1,10.95,0.3321,0.0118,5236.0,0.0,5.7352,12.8174,23.5672,134.5180,88.1852,75.2914,69.8630,65.7267,63.0655,60.6158,58.3536,56.2584,53.5720,50.8088,46.3509,39.3651,30.5607,22.4879,11.1726
6.877,-0.0576,0.8199,0.0000,1,11.76,0.3319,0.0122,5236.0,0.0,5.7397,12.8443,23.7375,133.7600,87.8278,75.0197,69.6236,65.5112,62.8643,60.4277,58.1771,56.0923,53.4190,50.6686,46.2304,39.2698,30.4952,22.4503,11.1658
6.896,-0.0573,1.0000,0.0000,1,12.65,0.3316,0.0128,5236.0,0.0,5.7452,12.8766,23.9460,132.8720,87.4079,74.7001,69.3424,65.2574,62.6280,60.2064,57.9697,55.8970,53.2390,50.5037,46.0883,39.1574,30.4180,22.4058,11.1578
6.917,-0.0570,0.7641,0.0000,1,13.44,0.3314,0.0133,5236.0,0.0,5.7504,12.9079,24.1525,132.0370,87.0102,74.3968,69.0753,65.0166,62.4031,59.9960,57.7719,55.7110,53.0674,50.3463,45.9528,39.0502,30.3441,22.3632,11.1501
6.937,-0.0568,1.0000,0.0000,1,14.23,0.3311,0.0138,5236.0,0.0,5.7560,12.9416,24.3810,131.1570,86.5903,74.0765,68.7931,64.7616,62.1652,59.7731,57.5628,55.5141,52.8857,50.1798,45.8094,38.9363,30.2659,22.3180,11.1418
6.955,-0.0565,0.7841,0.0000,1,15.00,0.3308,0.0144,5236.0,0.0,5.7620,12.9775,24.6308,130.2490,86.1540,73.7429,68.4990,64.4961,61.9172,59.5411,57.3448,55.3087,52.6962,50.0057,45.6593,38.8174,30.1840,22.2706,11.1332
6.975,-0.0563,1.0000,0.0000,1,15.79,0.3304,0.0150,5236.0,0.0,5.7684,13.0162,24.9089,129.2930,85.6935,73.3905,68.1881,64.2154,61.6551,59.2954,57.1141,55.0915,52.4956,49.8217,45.5006,38.6914,30.0974,22.2204,11.1239
6.996,-0.0560,0.7452,0.0000,2,16.57,0.3301,0.0156,5236.0,0.0,5.7751,13.0571,25.2122,128.3180,85.2213,73.0288,67.8687,63.9265,61.3853,59.0426,56.8765,54.8677,52.2887,49.6320,45.3366,38.5611,30.0077,22.1684,11.1143
7.015,-0.0559,1.0000,0.0000,2,16.84,0.3297,0.0162,5249.4,0.0,5.7821,13.1000,25.5435,127.3260,84.7389,72.6580,67.5410,63.6304,61.1085,58.7832,56.6324,54.6377,52.0764,49.4369,45.1682,38.4272,29.9153,22.1148,11.1044
7.036,-0.0559,1.0000,0.0000,2,16.81,0.3293,0.0169,5264.2,0.0,5.7893,13.1442,25.8988,126.3370,84.2553,72.2866,67.2129,63.3332,60.8307,58.5228,56.3877,54.4070,51.8631,49.2408,44.9990,38.2924,29.8224,22.0606,11.0942
