time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
2.688,0.0000,1.0000,0.0000,1,11.42,0.3327,0.0088,5236.0,0.0,5.7127,12.6899,22.9699,138.4880,89.8360,76.4767,70.8748,66.6160,63.8798,61.3642,59.0434,56.8961,54.1461,51.3206,46.7694,39.6850,30.7927,22.6342,11.2100
2.890,0.0000,1.0000,0.0000,2,19.98,0.3314,0.0088,5249.4,0.0,5.7238,12.7762,23.8197,136.5060,88.5478,75.3796,69.8578,65.6600,62.9631,60.4835,58.1959,56.0792,53.3687,50.5837,46.0977,39.1342,30.4341,22.4490,11.1991
3.090,0.0000,1.0000,0.0000,2,25.19,0.3296,0.0088,5236.0,0.0,5.7393,12.9332,25.4055,133.7330,86.7505,73.8499,68.4403,64.3278,61.6854,59.2562,57.0152,54.9415,52.2858,49.5575,45.1626,38.3639,29.9264,22.1784,11.1830
3.292,0.0000,1.0000,0.0000,2,31.81,0.3273,0.0088,5236.0,0.0,5.7595,13.2085,29.0067,130.1170,84.4054,71.8538,66.5906,62.5890,60.0183,57.6548,55.4742,53.4568,50.8728,48.2182,43.9422,37.3519,29.2492,21.8039,11.1462
3.492,0.0000,1.0000,0.0000,2,38.34,0.3244,0.0088,5236.0,0.0,5.7845,13.6668,200.0000,125.7130,81.5493,69.4224,64.3372,60.4713,57.9875,55.7039,53.5973,51.6480,49.1514,46.5867,42.4553,36.1094,28.4030,21.3166,11.0726
3.693,0.0000,1.0000,0.0000,2,44.91,0.3235,0.0019,5574.9,0.0,5.7828,13.9656,200.0000,129.9860,82.0637,69.3476,64.0702,60.0790,57.5247,55.1829,53.0279,51.0388,48.4982,45.8956,41.7201,35.3607,27.8980,21.0301,11.0359
3.891,0.1396,1.0000,0.0000,2,52.54,0.3217,0.0057,7048.6,0.0,5.8730,14.7941,200.0000,129.1360,80.1984,67.4773,62.2300,58.2740,55.7479,53.4355,51.3109,49.3525,46.8549,44.3007,40.2122,34.0071,26.9259,20.4310,10.8928
4.094,0.0000,1.0000,0.0000,3,56.94,0.3219,0.0079,5422.9,0.0,5.8846,14.9267,79.4138,154.6070,87.2282,71.6777,65.4707,60.8682,57.9632,55.3266,52.9234,50.7240,47.9408,45.1197,40.6557,34.0003,26.7837,20.3443,10.8735
4.300,0.0000,1.0000,0.0000,3,62.72,0.3108,0.0306,5986.4,0.0,6.1341,16.9470,112.1560,145.0540,81.8136,67.2238,61.4007,57.0832,54.3579,51.8847,49.6304,47.5675,44.9568,42.3109,38.1241,31.8820,25.1659,19.3064,10.5717
4.520,0.2564,1.0000,0.0000,3,69.39,0.2850,0.0338,6807.0,0.0,6.3905,18.0731,68.5218,184.8850,93.8975,73.9223,66.4059,60.9895,57.6368,54.6374,51.9384,49.4972,46.4469,43.3981,38.6609,31.7886,24.6436,18.8535,10.3398
