timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
82.089,0.00000,0.99998,0.00000,1,5.2325,-0.0000,0.33306,0.00324,942.5,0.0,5.6776,12.4509,21.7388,147.6400,93.7218,79.3155,73.3243,68.7888,65.8840,63.2189,60.7657,58.5000,55.6047,52.6370,47.8717,40.5303,31.3815,22.9794,11.2749,3.0374,5.5804,6.4320,3.6738,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.110,0.00000,0.99998,0.00000,1,5.5590,0.0000,0.33304,0.00326,942.5,0.0,5.6779,12.4532,21.7612,147.5400,93.6654,79.2691,73.2824,68.7497,65.8468,63.1836,60.7319,58.4676,55.5740,52.6081,47.8460,40.5093,31.3679,22.9726,11.2745,5.8520,3.3316,3.9727,6.7110,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.131,0.00000,0.99998,0.00000,1,5.8855,-0.0001,0.33302,0.00324,942.5,0.0,5.6779,12.4544,21.7787,147.4950,93.6295,79.2375,73.2523,68.7213,65.8192,63.1567,60.7060,58.4425,55.5501,52.5852,47.8248,40.4916,31.3567,22.9672,11.2746,3.6198,6.1252,6.9910,4.2698,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.152,0.00000,0.99998,0.00000,1,6.2121,0.0000,0.33300,0.00326,942.5,0.0,5.6782,12.4569,21.8035,147.3870,93.5680,79.1871,73.2061,68.6785,65.7786,63.1178,60.6688,58.4069,55.5165,52.5536,47.7963,40.4685,31.3418,22.9597,11.2742,6.3966,3.9102,4.5667,7.2683,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.173,0.00000,0.99998,0.00000,1,6.5387,-0.0001,0.33298,0.00324,942.5,0.0,5.6783,12.4583,21.8235,147.3320,93.5267,79.1504,73.1718,68.6458,65.7470,63.0875,60.6393,58.3784,55.4891,52.5274,47.7723,40.4486,31.3292,22.9536,11.2743,4.1993,6.6685,7.5445,4.8628,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.193,0.00000,0.99998,0.00000,1,6.8654,0.0001,0.33297,0.00326,942.5,0.0,5.6785,12.4611,21.8511,147.2170,93.4606,79.0958,73.1220,68.5993,65.7027,63.0452,60.5989,58.3397,55.4524,52.4930,47.7412,40.4234,31.3127,22.9454,11.2739,6.9381,4.4897,5.1590,7.8186,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.214,0.00000,0.99998,0.00000,1,7.1921,-0.0001,0.33295,0.00324,942.5,0.0,5.6786,12.4627,21.8741,147.1520,93.4135,79.0544,73.0831,68.5626,65.6673,63.0110,60.5659,58.3078,55.4218,52.4638,47.7144,40.4010,31.2986,22.9385,11.2739,4.7797,7.2075,8.0921,5.4544,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.235,0.00000,0.99998,0.00000,1,7.5188,0.0000,0.33293,0.00326,955.2,0.0,5.6789,12.4659,21.9040,147.0310,93.3420,78.9956,73.0291,68.5125,65.6195,62.9654,60.5222,58.2657,55.3820,52.4264,47.6808,40.3735,31.2809,22.9295,11.2736,7.4761,5.0701,5.7534,8.3657,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.249,0.00000,0.99998,0.00000,1,7.8488,-0.0001,0.33290,0.00324,996.7,0.0,5.6790,12.4679,21.9304,146.9560,93.2891,78.9493,72.9859,68.4712,65.5798,62.9272,60.4853,58.2301,55.3481,52.3938,47.6509,40.3489,31.2651,22.9219,11.2735,5.3643,7.7449,8.6546,6.0795,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
82.270,0.00000,0.99998,0.00000,1,8.1843,0.0001,0.33287,0.00326,1038.2,0.0,5.6793,12.4713,21.9637,146.8270,93.2126,78.8858,72.9277,68.4172,65.5282,62.8779,60.4381,58.1849,55.3051,52.3536,47.6145,40.3192,31.2460,22.9122,11.2731,8.0163,5.6654,6.4086,8.9399,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
