timestamp,steer,accel,brake,gear,speedX,speedY,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
8.718,0.00000,0.94949,0.00000,1,5.6450,0.0011,0.33329,0.00885,5236.0,0.0,5.7080,12.6599,22.6607,139.3130,90.3788,76.9403,71.3053,67.0213,64.2688,61.7380,59.4034,57.2432,54.4765,51.6340,47.0555,39.9189,30.9437,22.7104,11.2144,4.6189,5.1344,6.0096,6.0096,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.740,0.00000,0.95226,0.00000,1,6.4473,0.0012,0.33324,0.00885,5236.0,0.0,5.7085,12.6624,22.6875,139.2380,90.3299,76.8986,71.2667,66.9847,64.2336,61.7044,59.3711,57.2120,54.4468,51.6060,47.0298,39.8981,30.9302,22.7037,11.2140,5.7561,6.0914,7.0643,7.0643,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.760,0.00000,0.91140,0.00000,1,7.3367,-0.0014,0.33317,0.00886,5236.0,0.0,5.7090,12.6659,22.7221,139.1360,90.2656,76.8442,71.2163,66.9375,64.1885,61.6610,59.3294,57.1718,54.4086,51.5697,46.9971,39.8713,30.9129,22.6949,11.2135,7.1175,6.8943,8.3602,8.3602,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.784,0.00000,0.85312,0.00000,1,8.1634,-0.0010,0.33311,0.00886,5236.0,0.0,5.7096,12.6695,22.7579,139.0320,90.1990,76.7882,71.1646,66.8888,64.1420,61.6163,59.2864,57.1305,54.3694,51.5326,46.9632,39.8437,30.8951,22.6858,11.2129,7.7036,7.3473,9.1031,9.1031,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.801,0.00000,0.89369,0.00000,1,8.9769,-0.0004,0.33304,0.00886,5236.0,0.0,5.7102,12.6734,22.7971,138.9240,90.1291,76.7284,71.1093,66.8369,64.0921,61.5685,59.2403,57.0861,54.3271,51.4926,46.9266,39.8138,30.8758,22.6761,11.2123,8.1707,7.8756,9.2758,9.2758,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.821,0.00000,0.86491,0.00000,1,9.7675,0.0001,0.33296,0.00886,5236.0,0.0,5.7108,12.6775,22.8400,138.8090,90.0539,76.6644,71.0496,66.7807,64.0385,61.5168,59.1906,57.0381,54.2814,51.4492,46.8872,39.7815,30.8550,22.6656,11.2116,8.6747,8.5539,10.0977,10.0977,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.840,0.00000,0.88905,0.00000,1,10.5443,0.0003,0.33287,0.00886,5236.0,0.0,5.7115,12.6822,22.8869,138.6850,89.9723,76.5947,70.9851,66.7202,63.9801,61.4609,59.1367,56.9862,54.2320,51.4024,46.8444,39.7466,30.8324,22.6542,11.2110,9.3422,9.3406,10.6422,10.6422,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.862,0.00000,0.88340,0.00000,1,11.3129,0.0003,0.33279,0.00886,5236.0,0.0,5.7123,12.6872,22.9379,138.5500,89.8843,76.5197,70.9155,66.6546,63.9174,61.4004,59.0787,56.9302,54.1788,51.3520,46.7983,39.7088,30.8081,22.6417,11.2102,10.1105,10.1846,11.5254,11.5254,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.882,0.00000,0.88921,0.00000,1,12.0864,0.0001,0.33269,0.00886,5236.0,0.0,5.7131,12.6928,22.9941,138.4040,89.7897,76.4386,70.8405,66.5841,63.8497,61.3356,59.0162,56.8700,54.1215,51.2975,46.7488,39.6683,30.7817,22.6284,11.2094,10.9225,10.9948,12.2951,12.2951,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
8.903,0.00000,0.88000,0.00000,1,12.8643,0.0000,0.33259,0.00886,5236.0,0.0,5.7140,12.6989,23.0550,138.2470,89.6876,76.3520,70.7603,66.5087,63.7774,61.2661,58.9492,56.8056,54.0602,51.2393,46.6959,39.6250,30.7537,22.6140,11.2086,11.7045,11.7474,13.1219,13.1219,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
